"","year","hum_dist","region","site","pub.site","ppq","Benthic_Morphology","area_2d","percent.coverage","colony.count","year.site.ppq"
"229","2015","Very High","N.Lagoon","32","VH2","1","Live_FreeLiving",0.039224,0.244949095813478,2.2,"2015.32.1"
"230","2015","Very High","N.Lagoon","32","VH2","1","Live_Massive",0.086105,0.537715222695785,2.2,"2015.32.1"
"231","2015","Very High","N.Lagoon","32","VH2","1","Live_Porites",0.017767,0.110952747943046,2.2,"2015.32.1"
"232","2015","Very High","N.Lagoon","32","VH2","1","Live_SubMassive",0.000204,0.00127395511793671,2.2,"2015.32.1"
"233","2015","Very High","N.Lagoon","32","VH2","1","Macroalgae",0.047213,0.294839426387969,2.2,"2015.32.1"
"234","2015","Very High","N.Lagoon","32","VH2","1","NonCoral_SubMassive",0.004144,0.0258787745525966,2.2,"2015.32.1"
"235","2015","Very High","N.Lagoon","32","VH2","1","Rubble",10.261761,64.0834458087907,2.2,"2015.32.1"
"236","2015","Very High","N.Lagoon","32","VH2","1","Sand",0.548732,3.42676441066493,2.2,"2015.32.1"
"237","2015","Very High","N.Lagoon","32","VH2","2","Dead_Branching",0.076578,0.478124514167728,2.2,"2015.32.2"
"238","2015","Very High","N.Lagoon","32","VH2","2","Dead_Massive",3.911038,24.4190647919967,2.2,"2015.32.2"
"239","2015","Very High","N.Lagoon","32","VH2","2","Live_Branching",0.200247,1.25026769553325,2.2,"2015.32.2"
"240","2015","Very High","N.Lagoon","32","VH2","2","Live_Encrusting",0.367605,2.29518872300958,2.2,"2015.32.2"
"241","2015","Very High","N.Lagoon","32","VH2","2","Live_Foliose",0.017588,0.109812922186294,2.2,"2015.32.2"
"242","2015","Very High","N.Lagoon","32","VH2","2","Live_FreeLiving",0.00588,0.0367125302737893,2.2,"2015.32.2"
"243","2015","Very High","N.Lagoon","32","VH2","2","Live_Massive",0.109765,0.685331783248722,2.2,"2015.32.2"
"244","2015","Very High","N.Lagoon","32","VH2","2","Live_Massive_Grooved",0.032159,0.200788819910679,2.2,"2015.32.2"
"245","2015","Very High","N.Lagoon","32","VH2","2","Live_SubMassive",0.009795,0.0611563323183276,2.2,"2015.32.2"
"246","2015","Very High","N.Lagoon","32","VH2","2","Macroalgae",0.0153,0.0955275022430232,2.2,"2015.32.2"
"247","2015","Very High","N.Lagoon","32","VH2","2","Rubble",11.258259,70.2923765931396,2.2,"2015.32.2"
"248","2015","Very High","N.Lagoon","32","VH2","2","SoftCoral_Nodular",0.012116,0.0756477919723183,2.2,"2015.32.2"
"249","2015","Very High","N.Lagoon","32","VH2","3","Dead_Branching",0.006686,0.0417720469533802,2.2,"2015.32.3"
"250","2015","Very High","N.Lagoon","32","VH2","3","Dead_Massive",3.173833,19.8291207146556,2.2,"2015.32.3"
"251","2015","Very High","N.Lagoon","32","VH2","3","Live_Branching",0.123996,0.774688413704955,2.2,"2015.32.3"
"252","2015","Very High","N.Lagoon","32","VH2","3","Live_Encrusting",0.162308,1.01404986492809,2.2,"2015.32.3"
"253","2015","Very High","N.Lagoon","32","VH2","3","Live_Foliose",0.068185,0.425998657121781,2.2,"2015.32.3"
"254","2015","Very High","N.Lagoon","32","VH2","3","Live_FreeLiving",0.001452,0.00907164405867604,2.2,"2015.32.3"
"255","2015","Very High","N.Lagoon","32","VH2","3","Live_Massive",0.07868,0.491568150507322,2.2,"2015.32.3"
"256","2015","Very High","N.Lagoon","32","VH2","3","Live_Porites",0.00505,0.0315508281655055,2.2,"2015.32.3"
"257","2015","Very High","N.Lagoon","32","VH2","3","Macroalgae",0.181899,1.13644833514402,2.2,"2015.32.3"
"258","2015","Very High","N.Lagoon","32","VH2","3","NonCoral_SubMassive",0.019958,0.124691371985576,2.2,"2015.32.3"
"259","2015","Very High","N.Lagoon","32","VH2","3","Rubble",11.204368,70.0014038556612,2.2,"2015.32.3"
"260","2015","Very High","N.Lagoon","32","VH2","3","Sand",0.979504,6.11963611711393,2.2,"2015.32.3"
"261","2015","Very Low","Vaskes","5","VL3","1","Dead_Branching",0.956111,5.97292156777736,2.2,"2015.5.1"
"262","2015","Very Low","Vaskes","5","VL3","1","Dead_Foliose",0.035027,0.218817191471009,2.2,"2015.5.1"
"263","2015","Very Low","Vaskes","5","VL3","1","Dead_Massive",4.150399,25.9279599355949,2.2,"2015.5.1"
"264","2015","Very Low","Vaskes","5","VL3","1","Live_Branching",1.188792,7.42650317421427,2.2,"2015.5.1"
"265","2015","Very Low","Vaskes","5","VL3","1","Live_Columnar",0.007685,0.0480089678378023,2.2,"2015.5.1"
"266","2015","Very Low","Vaskes","5","VL3","1","Live_Digitate",0.007118,0.0444668618177588,2.2,"2015.5.1"
"267","2015","Very Low","Vaskes","5","VL3","1","Live_Encrusting",3.121215,19.4985439882714,2.2,"2015.5.1"
"268","2015","Very Low","Vaskes","5","VL3","1","Live_Foliose",1.494844,9.33844079616548,2.2,"2015.5.1"
"269","2015","Very Low","Vaskes","5","VL3","1","Live_FreeLiving",0.060034,0.375038435286223,2.2,"2015.5.1"
"270","2015","Very Low","Vaskes","5","VL3","1","Live_Massive",0.960967,6.00325748811833,2.2,"2015.5.1"
"271","2015","Very Low","Vaskes","5","VL3","1","Live_Massive_Grooved",0.569359,3.55684293027499,2.2,"2015.5.1"
"272","2015","Very Low","Vaskes","5","VL3","1","Live_Porites",0.694891,4.34105395833159,2.2,"2015.5.1"
"273","2015","Very Low","Vaskes","5","VL3","1","Live_SubMassive",0.727146,4.54255418703794,2.2,"2015.5.1"
"274","2015","Very Low","Vaskes","5","VL3","1","Macroalgae",0.035804,0.223671188609587,2.2,"2015.5.1"
"275","2015","Very Low","Vaskes","5","VL3","1","NonCoral_Massive",0.010669,0.0666503159221227,2.2,"2015.5.1"
"276","2015","Very Low","Vaskes","5","VL3","1","SoftCoral_Nodular",1.987365,12.4152690132692,2.2,"2015.5.1"
"277","2015","Very Low","Vaskes","5","VL3","2","Dead_Branching",0.156068,0.974140534821055,2.2,"2015.5.2"
"278","2015","Very Low","Vaskes","5","VL3","2","Dead_Foliose",0.007215,0.0450343693693384,2.2,"2015.5.2"
"279","2015","Very Low","Vaskes","5","VL3","2","Dead_Massive",2.634625,16.4447228551203,2.2,"2015.5.2"
"280","2015","Very Low","Vaskes","5","VL3","2","Dead_SoftCoral",0.009025,0.0563319727731503,2.2,"2015.5.2"
"281","2015","Very Low","Vaskes","5","VL3","2","Live_Branching",0.333089,2.07906487302336,2.2,"2015.5.2"
"282","2015","Very Low","Vaskes","5","VL3","2","Live_Digitate",0.015967,0.0996623389771624,2.2,"2015.5.2"
"283","2015","Very Low","Vaskes","5","VL3","2","Live_Encrusting",0.715431,4.46555563579697,2.2,"2015.5.2"
"284","2015","Very Low","Vaskes","5","VL3","2","Live_Foliose",0.473614,2.95618957927787,2.2,"2015.5.2"
"285","2015","Very Low","Vaskes","5","VL3","2","Live_FreeLiving",0.147691,0.921853228901866,2.2,"2015.5.2"
"286","2015","Very Low","Vaskes","5","VL3","2","Live_Massive",0.825988,5.15562698359544,2.2,"2015.5.2"
"287","2015","Very Low","Vaskes","5","VL3","2","Live_Massive_Grooved",0.049224,0.307244878424992,2.2,"2015.5.2"
"288","2015","Very Low","Vaskes","5","VL3","2","Live_Porites",2.646263,16.5173645724759,2.2,"2015.5.2"
"289","2015","Very Low","Vaskes","5","VL3","2","Live_SubMassive",0.677048,4.22597778416796,2.2,"2015.5.2"
"290","2015","Very Low","Vaskes","5","VL3","2","Macroalgae",0.442472,2.76180838303395,2.2,"2015.5.2"
"291","2015","Very Low","Vaskes","5","VL3","2","NonCoral_Massive",0.004885,0.0304910456506193,2.2,"2015.5.2"
"292","2015","Very Low","Vaskes","5","VL3","2","Rubble",3.046268,19.0141037158691,2.2,"2015.5.2"
"293","2015","Very Low","Vaskes","5","VL3","2","Sand",0.047596,0.297083277131397,2.2,"2015.5.2"
"294","2015","Very Low","Vaskes","5","VL3","2","SoftCoral_Nodular",1.617716,10.0974109325972,2.2,"2015.5.2"
"295","2015","Very Low","Vaskes","5","VL3","2","SoftCoral_Plating",2.170912,13.5503330389923,2.2,"2015.5.2"
"296","2015","Very Low","Vaskes","5","VL3","3","Dead_Branching",0.307471,1.91970553497375,2.2,"2015.5.3"
"297","2015","Very Low","Vaskes","5","VL3","3","Dead_Foliose",0.094204,0.588165843987455,2.2,"2015.5.3"
"298","2015","Very Low","Vaskes","5","VL3","3","Dead_Massive",2.594738,16.2003340165632,2.2,"2015.5.3"
"299","2015","Very Low","Vaskes","5","VL3","3","Live_Branching",0.829798,5.18087173590402,2.2,"2015.5.3"
"300","2015","Very Low","Vaskes","5","VL3","3","Live_Encrusting",0.797219,4.97746365311277,2.2,"2015.5.3"
"301","2015","Very Low","Vaskes","5","VL3","3","Live_Enrusting_Columnar",0.073525,0.459055811634088,2.2,"2015.5.3"
"302","2015","Very Low","Vaskes","5","VL3","3","Live_Foliose",2.248267,14.03713066923,2.2,"2015.5.3"
"303","2015","Very Low","Vaskes","5","VL3","3","Live_FreeLiving",0.233435,1.45745927764438,2.2,"2015.5.3"
"304","2015","Very Low","Vaskes","5","VL3","3","Live_Massive",1.340217,8.36768993812721,2.2,"2015.5.3"
"305","2015","Very Low","Vaskes","5","VL3","3","Live_Massive_Grooved",1.914162,11.9511348590157,2.2,"2015.5.3"
"306","2015","Very Low","Vaskes","5","VL3","3","Live_Porites",1.117919,6.97976489474557,2.2,"2015.5.3"
"307","2015","Very Low","Vaskes","5","VL3","3","Live_SubMassive",1.118975,6.98635806628023,2.2,"2015.5.3"
"308","2015","Very Low","Vaskes","5","VL3","3","Macroalgae",0.399112,2.49186920221563,2.2,"2015.5.3"
"309","2015","Very Low","Vaskes","5","VL3","3","NonCoral_SubMassive",0.126753,0.791386620769202,2.2,"2015.5.3"
"310","2015","Very Low","Vaskes","5","VL3","3","Rubble",0.108105,0.674957205259478,2.2,"2015.5.3"
"311","2015","Very Low","Vaskes","5","VL3","3","SoftCoral_Nodular",2.712671,16.9366526705373,2.2,"2015.5.3"
"312","2015","Very Low","BOW","15","VL1","1","Dead_Branching",0.991549,6.19503157404381,2.2,"2015.15.1"
"313","2015","Very Low","BOW","15","VL1","1","Dead_Foliose",2.031285,12.6911274287822,2.2,"2015.15.1"
"314","2015","Very Low","BOW","15","VL1","1","Dead_Massive",0.610538,3.81453885501731,2.2,"2015.15.1"
"315","2015","Very Low","BOW","15","VL1","1","Dead_Tabulate",0.032433,0.20263593533044,2.2,"2015.15.1"
"316","2015","Very Low","BOW","15","VL1","1","Live_Branching",1.026725,6.41480531255654,2.2,"2015.15.1"
"317","2015","Very Low","BOW","15","VL1","1","Live_Encrusting",0.220983,1.3806646593632,2.2,"2015.15.1"
"318","2015","Very Low","BOW","15","VL1","1","Live_Foliose",7.900609,49.3616777478215,2.2,"2015.15.1"
"319","2015","Very Low","BOW","15","VL1","1","Live_Massive",0.085193,0.532271551771535,2.2,"2015.15.1"
"320","2015","Very Low","BOW","15","VL1","1","Live_Massive_Grooved",0.143501,0.896570140161364,2.2,"2015.15.1"
"321","2015","Very Low","BOW","15","VL1","1","Live_Porites",1.579724,9.86985016199379,2.2,"2015.15.1"
"322","2015","Very Low","BOW","15","VL1","1","Live_SubMassive",0.647093,4.04292835386121,2.2,"2015.15.1"
"323","2015","Very Low","BOW","15","VL1","1","Live_Tabulate",0.723795,4.52214956410126,2.2,"2015.15.1"
"324","2015","Very Low","BOW","15","VL1","1","Rubble",0.012124,0.075748715195827,2.2,"2015.15.1"
"325","2015","Very Low","BOW","15","VL1","2","Dead_Branching",0.576564,3.60099035291534,2.2,"2015.15.2"
"326","2015","Very Low","BOW","15","VL1","2","Dead_Foliose",0.510312,3.18720660495094,2.2,"2015.15.2"
"327","2015","Very Low","BOW","15","VL1","2","Dead_Massive",2.515029,15.7078748695762,2.2,"2015.15.2"
"328","2015","Very Low","BOW","15","VL1","2","Dead_Tabulate",0.217269,1.35697610844167,2.2,"2015.15.2"
"329","2015","Very Low","BOW","15","VL1","2","Live_Branching",0.710223,4.43577152132043,2.2,"2015.15.2"
"330","2015","Very Low","BOW","15","VL1","2","Live_Encrusting",0.213023,1.33045727438599,2.2,"2015.15.2"
"331","2015","Very Low","BOW","15","VL1","2","Live_Foliose",5.127206,32.0224976644564,2.2,"2015.15.2"
"332","2015","Very Low","BOW","15","VL1","2","Live_Massive",0.073632,0.459876304566124,2.2,"2015.15.2"
"333","2015","Very Low","BOW","15","VL1","2","Live_Massive_Grooved",0.028988,0.181047565145084,2.2,"2015.15.2"
"334","2015","Very Low","BOW","15","VL1","2","Live_Porites",0.27199,1.69874179811685,2.2,"2015.15.2"
"335","2015","Very Low","BOW","15","VL1","2","Live_SubMassive",0.263419,1.64521072729932,2.2,"2015.15.2"
"336","2015","Very Low","BOW","15","VL1","2","Live_Tabulate",4.959384,30.9743479308502,2.2,"2015.15.2"
"337","2015","Very Low","BOW","15","VL1","2","Rubble",0.544223,3.39900127797547,2.2,"2015.15.2"
"338","2015","Very Low","BOW","15","VL1","3","Dead_Branching",1.410251,8.8113487967683,2.2,"2015.15.3"
"339","2015","Very Low","BOW","15","VL1","3","Dead_Foliose",0.619538,3.87091759612455,2.2,"2015.15.3"
"340","2015","Very Low","BOW","15","VL1","3","Dead_Massive",4.258368,26.6065868792127,2.2,"2015.15.3"
"341","2015","Very Low","BOW","15","VL1","3","Dead_Tabulate",0.005324,0.0332647315931663,2.2,"2015.15.3"
"342","2015","Very Low","BOW","15","VL1","3","Live_Branching",1.462653,9.13876022895183,2.2,"2015.15.3"
"343","2015","Very Low","BOW","15","VL1","3","Live_Digitate",0.018708,0.11688891785217,2.2,"2015.15.3"
"344","2015","Very Low","BOW","15","VL1","3","Live_Encrusting",0.502871,3.14197386194349,2.2,"2015.15.3"
"345","2015","Very Low","BOW","15","VL1","3","Live_Enrusting_Columnar",0.037871,0.236620708145154,2.2,"2015.15.3"
"346","2015","Very Low","BOW","15","VL1","3","Live_Foliose",4.94616,30.9039603337445,2.2,"2015.15.3"
"347","2015","Very Low","BOW","15","VL1","3","Live_FreeLiving",0.00553,0.0345518342806555,2.2,"2015.15.3"
"348","2015","Very Low","BOW","15","VL1","3","Live_Massive",0.037751,0.235870939589335,2.2,"2015.15.3"
"349","2015","Very Low","BOW","15","VL1","3","Live_Porites",0.711585,4.44603381493675,2.2,"2015.15.3"
"350","2015","Very Low","BOW","15","VL1","3","Live_SubMassive",0.740463,4.62646561789458,2.2,"2015.15.3"
"351","2015","Very Low","BOW","15","VL1","3","Live_Tabulate",1.236546,7.72602757186391,2.2,"2015.15.3"
"352","2015","Very Low","BOW","15","VL1","3","Rubble",0.01132,0.0707281670989187,2.2,"2015.15.3"
"353","2015","Very Low","BOW","19","VL3","1","Dead_Branching",3.343081,20.8891566846244,2.2,"2015.19.1"
"354","2015","Very Low","BOW","19","VL3","1","Dead_Foliose",0.040627,0.253856777214263,2.2,"2015.19.1"
"355","2015","Very Low","BOW","19","VL3","1","Dead_Massive",6.768915,42.2953933870894,2.2,"2015.19.1"
"356","2015","Very Low","BOW","19","VL3","1","Dead_Tabulate",0.690497,4.3145529597587,2.2,"2015.19.1"
"357","2015","Very Low","BOW","19","VL3","1","Live_Branching",3.100677,19.3745014498336,2.2,"2015.19.1"
"358","2015","Very Low","BOW","19","VL3","1","Live_Encrusting",0.489905,3.06115894457266,2.2,"2015.19.1"
"359","2015","Very Low","BOW","19","VL3","1","Live_Foliose",0.276241,1.72608486953123,2.2,"2015.19.1"
"360","2015","Very Low","BOW","19","VL3","1","Live_FreeLiving",0.002752,0.0171958020748185,2.2,"2015.19.1"
"361","2015","Very Low","BOW","19","VL3","1","Live_Massive",0.018996,0.118696023333304,2.2,"2015.19.1"
"362","2015","Very Low","BOW","19","VL3","1","Live_Porites",0.330803,2.06701414017303,2.2,"2015.19.1"
"363","2015","Very Low","BOW","19","VL3","1","Live_SubMassive",0.696449,4.35174388052517,2.2,"2015.19.1"
"364","2015","Very Low","BOW","19","VL3","1","Live_Tabulate",0.198739,1.24181559176866,2.2,"2015.19.1"
"365","2015","Very Low","BOW","19","VL3","1","Macroalgae",0.000854,0.00533619730083393,2.2,"2015.19.1"
"366","2015","Very Low","BOW","19","VL3","1","NonCoral_Encrusting",0.012761,0.0797367842575431,2.2,"2015.19.1"
"367","2015","Very Low","BOW","19","VL3","1","NonCoral_SubMassive",0.019745,0.123376130802068,2.2,"2015.19.1"
"368","2015","Very Low","BOW","19","VL3","1","Rubble",0.012864,0.0803803771404306,2.2,"2015.19.1"
"369","2015","Very Low","BOW","19","VL3","2","Dead_Branching",1.196349,7.47379748818722,2.2,"2015.19.2"
"370","2015","Very Low","BOW","19","VL3","2","Dead_Foliose",0.326031,2.03677160165735,2.2,"2015.19.2"
"371","2015","Very Low","BOW","19","VL3","2","Dead_Massive",4.168574,26.0417970763737,2.2,"2015.19.2"
"372","2015","Very Low","BOW","19","VL3","2","Dead_Tabulate",0.043784,0.273526161030593,2.2,"2015.19.2"
"373","2015","Very Low","BOW","19","VL3","2","Live_Branching",1.596687,9.97477766941017,2.2,"2015.19.2"
"374","2015","Very Low","BOW","19","VL3","2","Live_Encrusting",0.153728,0.960365194658119,2.2,"2015.19.2"
"375","2015","Very Low","BOW","19","VL3","2","Live_Foliose",7.229916,45.166525855419,2.2,"2015.19.2"
"376","2015","Very Low","BOW","19","VL3","2","Live_Massive",0.021366,0.133477068257346,2.2,"2015.19.2"
"377","2015","Very Low","BOW","19","VL3","2","Live_Massive_Grooved",0.018171,0.113517355017516,2.2,"2015.19.2"
"378","2015","Very Low","BOW","19","VL3","2","Live_Porites",0.219113,1.36883650927043,2.2,"2015.19.2"
"379","2015","Very Low","BOW","19","VL3","2","Live_SubMassive",0.512272,3.20025108632067,2.2,"2015.19.2"
"380","2015","Very Low","BOW","19","VL3","2","Live_Tabulate",0.409314,2.55705479344227,2.2,"2015.19.2"
"381","2015","Very Low","BOW","19","VL3","2","Macroalgae",0.111939,0.699302140955682,2.2,"2015.19.2"
"382","2017","Medium","S.Lagoon","8","M1","1","Dead_Branching",0.548916,3.42878452225943,2.2,"2017.8.1"
"383","2017","Medium","S.Lagoon","8","M1","1","Dead_Massive",10.194873,63.6819162655135,2.2,"2017.8.1"
"384","2017","Medium","S.Lagoon","8","M1","1","Live_Branching",0.021325,0.133205863806452,2.2,"2017.8.1"
"385","2017","Medium","S.Lagoon","8","M1","1","Live_Encrusting",0.224724,1.40373057622702,2.2,"2017.8.1"
"386","2017","Medium","S.Lagoon","8","M1","1","Live_FreeLiving",0.039505,0.246766595529842,2.2,"2017.8.1"
"387","2017","Medium","S.Lagoon","8","M1","1","Live_Massive",0.597511,3.73233148365097,2.2,"2017.8.1"
"388","2017","Medium","S.Lagoon","8","M1","1","Live_Porites",0.411022,2.56743449254188,2.2,"2017.8.1"
"389","2017","Medium","S.Lagoon","8","M1","1","Live_SubMassive",0.135559,0.846764534196428,2.2,"2017.8.1"
"390","2017","Medium","S.Lagoon","8","M1","1","Macroalgae",0.570229,3.56191542848719,2.2,"2017.8.1"
"391","2017","Medium","S.Lagoon","8","M1","1","NonCoral_Massive",0.013821,0.08633239126232,2.2,"2017.8.1"
"392","2017","Medium","S.Lagoon","8","M1","1","Rubble",3.194104,19.9518584950829,2.2,"2017.8.1"
"393","2017","Medium","S.Lagoon","8","M1","1","Sand",0.057466,0.358959351442043,2.2,"2017.8.1"
"394","2017","Medium","S.Lagoon","8","M1","2","Dead_Branching",1.091959,6.82106250782781,2.2,"2017.8.2"
"395","2017","Medium","S.Lagoon","8","M1","2","Dead_Massive",5.114844,31.9505316974245,2.2,"2017.8.2"
"396","2017","Medium","S.Lagoon","8","M1","2","Dead_Tabulate",0.056121,0.350567053343399,2.2,"2017.8.2"
"397","2017","Medium","S.Lagoon","8","M1","2","Live_Branching",0.006139,0.0383480540345882,2.2,"2017.8.2"
"398","2017","Medium","S.Lagoon","8","M1","2","Live_Encrusting",0.341812,2.1351726739975,2.2,"2017.8.2"
"399","2017","Medium","S.Lagoon","8","M1","2","Live_FreeLiving",0.034016,0.212485324326528,2.2,"2017.8.2"
"400","2017","Medium","S.Lagoon","8","M1","2","Live_Massive",1.626074,10.15748063467,2.2,"2017.8.2"
"401","2017","Medium","S.Lagoon","8","M1","2","Live_Massive_Grooved",0.055152,0.344514070062813,2.2,"2017.8.2"
"402","2017","Medium","S.Lagoon","8","M1","2","Live_Porites",0.390993,2.44238812365951,2.2,"2017.8.2"
"403","2017","Medium","S.Lagoon","8","M1","2","Live_SubMassive",0.470743,2.94055676826912,2.2,"2017.8.2"
"404","2017","Medium","S.Lagoon","8","M1","2","Macroalgae",6.820782,42.6068930923842,2.2,"2017.8.2"
"405","2017","Medium","S.Lagoon","8","M1","3","Dead_Branching",0.53142,3.31794134545013,2.2,"2017.8.3"
"406","2017","Medium","S.Lagoon","8","M1","3","Dead_Foliose",0.423899,2.6466298189661,2.2,"2017.8.3"
"407","2017","Medium","S.Lagoon","8","M1","3","Dead_Massive",8.996577,56.1704768277928,2.2,"2017.8.3"
"408","2017","Medium","S.Lagoon","8","M1","3","Live_Branching",0.006716,0.0419316060292105,2.2,"2017.8.3"
"409","2017","Medium","S.Lagoon","8","M1","3","Live_Encrusting",0.092355,0.576622018288823,2.2,"2017.8.3"
"410","2017","Medium","S.Lagoon","8","M1","3","Live_FreeLiving",0.047502,0.29658057617623,2.2,"2017.8.3"
"411","2017","Medium","S.Lagoon","8","M1","3","Live_Massive",0.119033,0.743187144204142,2.2,"2017.8.3"
"412","2017","Medium","S.Lagoon","8","M1","3","Live_Massive_Grooved",0.044766,0.279498254244139,2.2,"2017.8.3"
"413","2017","Medium","S.Lagoon","8","M1","3","Live_Porites",0.270707,1.69016963569826,2.2,"2017.8.3"
"414","2017","Medium","S.Lagoon","8","M1","3","Live_SubMassive",0.025431,0.158779433134135,2.2,"2017.8.3"
"415","2017","Medium","S.Lagoon","8","M1","3","Macroalgae",3.746924,23.3940650669139,2.2,"2017.8.3"
"416","2017","Medium","S.Lagoon","8","M1","3","NonCoral_Massive",0.002133,0.0133174680852153,2.2,"2017.8.3"
"417","2017","Medium","S.Lagoon","8","M1","3","Rubble",0.526519,3.28734176219385,2.2,"2017.8.3"
"418","2017","Medium","S.Lagoon","8","M1","3","Sand",1.18016,7.36837465328069,2.2,"2017.8.3"
"419","2017","Medium","S.Lagoon","8","M1","3","SoftCoral_Nodular",0.002416,0.0150843895423723,2.2,"2017.8.3"
"420","2017","Medium","S.Lagoon","34","M3","1","Dead_Branching",1.080951,6.73855490905718,2.2,"2017.34.1"
"421","2017","Medium","S.Lagoon","34","M3","1","Dead_Massive",5.741345,35.79104745205,2.2,"2017.34.1"
"422","2017","Medium","S.Lagoon","34","M3","1","Live_Branching",0.001359,0.00847188829226182,2.2,"2017.34.1"
"423","2017","Medium","S.Lagoon","34","M3","1","Live_Encrusting",0.232433,1.44896719016578,2.2,"2017.34.1"
"424","2017","Medium","S.Lagoon","34","M3","1","Live_FreeLiving",0.016928,0.105527685806776,2.2,"2017.34.1"
"425","2017","Medium","S.Lagoon","34","M3","1","Live_Massive",0.305867,1.90674838579047,2.2,"2017.34.1"
"426","2017","Medium","S.Lagoon","34","M3","1","Live_Massive_Grooved",0.001069,0.00666405341017504,2.2,"2017.34.1"
"427","2017","Medium","S.Lagoon","34","M3","1","Live_Porites",0.788237,4.91380118603942,2.2,"2017.34.1"
"428","2017","Medium","S.Lagoon","34","M3","1","Live_SubMassive",0.024846,0.154887812001131,2.2,"2017.34.1"
"429","2017","Medium","S.Lagoon","34","M3","1","Macroalgae",7.077021,44.1175359484849,2.2,"2017.34.1"
"430","2017","Medium","S.Lagoon","34","M3","1","Rubble",0.113662,0.708559063337059,2.2,"2017.34.1"
"431","2017","Medium","S.Lagoon","34","M3","1","Sand",0.643609,4.01220276077582,2.2,"2017.34.1"
"432","2017","Medium","S.Lagoon","34","M3","1","NonCoral_Branching",0.013961,0.0870316647890119,2.2,"2017.34.1"
"433","2017","Medium","S.Lagoon","34","M3","2","Dead_Branching",0.708061,4.42221604886303,2.2,"2017.34.2"
"434","2017","Medium","S.Lagoon","34","M3","2","Dead_Massive",7.826343,48.8796581346901,2.2,"2017.34.2"
"435","2017","Medium","S.Lagoon","34","M3","2","Dead_Tabulate",0.292834,1.82890346234683,2.2,"2017.34.2"
"436","2017","Medium","S.Lagoon","34","M3","2","Live_Branching",0.032981,0.205983817082923,2.2,"2017.34.2"
"437","2017","Medium","S.Lagoon","34","M3","2","Live_Encrusting",0.179304,1.1198484684587,2.2,"2017.34.2"
"438","2017","Medium","S.Lagoon","34","M3","2","Live_FreeLiving",0.045961,0.287050793394628,2.2,"2017.34.2"
"439","2017","Medium","S.Lagoon","34","M3","2","Live_Massive",0.244435,1.52662606739226,2.2,"2017.34.2"
"440","2017","Medium","S.Lagoon","34","M3","2","Live_Porites",0.301289,1.88170941648515,2.2,"2017.34.2"
"441","2017","Medium","S.Lagoon","34","M3","2","Live_SubMassive",0.081165,0.506918423138639,2.2,"2017.34.2"
"442","2017","Medium","S.Lagoon","34","M3","2","Macroalgae",5.173314,32.3100865555479,2.2,"2017.34.2"
"443","2017","Medium","S.Lagoon","34","M3","2","Rubble",0.928002,5.79586411026308,2.2,"2017.34.2"
"444","2017","Medium","S.Lagoon","34","M3","2","Sand",0.197763,1.2351347023368,2.2,"2017.34.2"
"445","2017","Medium","S.Lagoon","34","M3","3","Dead_Branching",1.332457,8.25211575283431,2.2,"2017.34.3"
"446","2017","Medium","S.Lagoon","34","M3","3","Dead_Massive",4.891619,30.2945657584174,2.2,"2017.34.3"
"447","2017","Medium","S.Lagoon","34","M3","3","Live_Branching",0.016194,0.100291988785679,2.2,"2017.34.3"
"448","2017","Medium","S.Lagoon","34","M3","3","Live_Encrusting",0.213074,1.31960079155982,2.2,"2017.34.3"
"449","2017","Medium","S.Lagoon","34","M3","3","Live_FreeLiving",0.018005,0.111507796596649,2.2,"2017.34.3"
"450","2017","Medium","S.Lagoon","34","M3","3","Live_Massive",0.107697,0.666984458209906,2.2,"2017.34.3"
"451","2017","Medium","S.Lagoon","34","M3","3","Live_Massive_Grooved",0.014905,0.0923090090682067,2.2,"2017.34.3"
"452","2017","Medium","S.Lagoon","34","M3","3","Live_Porites",0.233795,1.44792920329429,2.2,"2017.34.3"
"453","2017","Medium","S.Lagoon","34","M3","3","Live_SubMassive",0.047892,0.29660268784264,2.2,"2017.34.3"
"454","2017","Medium","S.Lagoon","34","M3","3","Macroalgae",8.315219,51.497458978539,2.2,"2017.34.3"
"455","2017","Medium","S.Lagoon","34","M3","3","Rubble",0.412023,2.55172323671987,2.2,"2017.34.3"
"456","2017","Medium","S.Lagoon","34","M3","3","Sand",0.543973,3.36891033813214,2.2,"2017.34.3"
"457","2017","Medium","S.Lagoon","35","M2","1","Dead_Branching",1.078463,6.7358765028203,2.2,"2017.35.1"
"458","2017","Medium","S.Lagoon","35","M2","1","Dead_Massive",6.039327,37.7204974414034,2.2,"2017.35.1"
"459","2017","Medium","S.Lagoon","35","M2","1","Live_Branching",0.01116,0.069703255254445,2.2,"2017.35.1"
"460","2017","Medium","S.Lagoon","35","M2","1","Live_Encrusting",0.247755,1.54743100408289,2.2,"2017.35.1"
"461","2017","Medium","S.Lagoon","35","M2","1","Live_Foliose",0.013996,0.0874163763925817,2.2,"2017.35.1"
"462","2017","Medium","S.Lagoon","35","M2","1","Live_FreeLiving",0.037803,0.236110408457328,2.2,"2017.35.1"
"463","2017","Medium","S.Lagoon","35","M2","1","Live_Massive",0.380802,2.37841747378165,2.2,"2017.35.1"
"464","2017","Medium","S.Lagoon","35","M2","1","Live_Porites",0.952591,5.94970372993611,2.2,"2017.35.1"
