"","year","pub.site","site","ppq","hum_dist","hdist.cont","sqrt.hdist.cont","island.side","region.3","region.full","DEM","year.site.ppq","area_2d","area_3d","rug","vrm","vrm.range","curv","pro.curv","pro.range","plan.curv","plan.range"
"367","2019","M1","8",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2019.8.1",16.01205,19.14906,1.19592,0.04827,0.294184017,23.49679,31.16821,7941.158203,54.665,7462.611816
"368","2019","M1","8",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2019.8.2",16.01,18.93876,1.18293,0.04284,0.26197531,45.58713,-9.71348,8506.309814,35.87365,5781.640137
"369","2019","M1","8",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2019.8.3",16.01658,18.95813,1.18366,0.03872,0.335162085,-6.06996,38.23999,12438.75293,32.17003,6850.209961
"370","2019","M2","35",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2019.35.1",16.00657,19.00307,1.1872,0.04951,0.265808752,17.82476,58.94959,8254.303955,76.77435,7259.314454
"371","2019","M2","35",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2019.35.2",16.00755,20.59048,1.2863,0.05811,0.302013184,23.61751,23.45675,10102.531739,47.07426,11558.15039
"372","2019","M2","35",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2019.35.3",16.00397,21.8892,1.36774,0.07011,0.316183028,19.76598,42.29086,12461.077636,62.05684,11841.160156
"373","2019","M3","34",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2019.34.1",16.00771,20.01288,1.2502,0.05383,0.32022313,-9.82214,94.80053,9596.801758,84.97839,10625.932129
"374","2019","M3","34",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2019.34.2",16.00646,19.75749,1.23434,0.05088,0.315882273,18.22747,63.57657,8783.804444,81.80404,8849.248535
"375","2019","M3","34",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2019.34.3",16.0061,19.25636,1.20306,0.04111,0.233753204,6.30418,53.72118,12200.222168,60.02536,8760.139649
"376","2019","VL3","5",1,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",8,"2019.5.1",16.00616,24.13875,1.50809,0.10053,0.393628297,-13.76699,74.7303,12836.675781,60.96331,15619.930176
"377","2019","VL3","5",2,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",8,"2019.5.2",16.02338,21.19449,1.32272,0.06504,0.310722747,0.48296,24.20339,11916.794922,24.68635,14714.663574
"378","2019","VL3","5",3,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",8,"2019.5.3",16.01611,19.29688,1.20484,0.05089,0.294708013,10.90453,19.47118,7642.839112,30.3757,6170.995117
"379","2019","VL4","37",1,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",8,"2019.37.1",16.00458,19.84915,1.24022,0.05345,0.414636198,-3.80322,98.36449,12634.483887,94.56127,11561.571289
"380","2019","VL4","37",2,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",8,"2019.37.2",16.00275,20.64093,1.28984,0.0584435,0.375274509,-4.8156,50.01137,13927.782714,45.19577,13933.657715
"381","2019","VL4","37",3,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",8,"2019.37.3",16.00956,21.82672,1.36336,0.07253,0.459514078,4.32292,99.55348,13802.220703,103.8764,12103.561523
