KI Date,Site,Observer,Transect,Species Code,Species,Size (cm),Number,"Sexual Phase (TP, IP, juv)",Time,Depth,Slope,Note
12_07_2015,6,SC,2,,Pseudanthias bartlettorum,5,40,,09:00,34,2,
12_07_2015,6,SC,2,,Pseudanthias bartlettorum,3,50,,09:00,34,2,
12_07_2015,6,SC,2,,Pseudanthias olivaceus,4,40,,09:00,34,2,
12_07_2015,6,SC,2,,Pseudanthias olivaceus,3,50,,09:00,34,2,
12_07_2015,6,SC,2,,Paracirrhites arcatus,8,1,,09:00,34,2,
12_07_2015,6,SC,2,,Cirripectes stigmaticus,5,1,,09:00,34,2,
12_07_2015,6,SC,2,,Centropyge loricula,5,1,,09:00,34,2,
12_07_2015,6,SC,2,,Centropyge flavissima,5,2,,09:00,34,2,
12_07_2015,6,SC,2,,Chaetodon ornatissimus,12,2,,09:00,34,2,
12_07_2015,6,SC,2,,Chromis margaritifer,2,14,,09:00,34,2,
12_07_2015,6,SC,2,,Chromis margaritifer,3,40,,09:00,34,2,
12_07_2015,6,SC,2,,Chromis vanderbilti,3,40,,09:00,34,2,
12_07_2015,6,SC,2,,Chromis vanderbilti,2,50,,09:00,34,2,
12_07_2015,6,SC,2,,Plectroglyphidodon dickii,5,5,,09:00,34,2,
12_07_2015,6,SC,2,,Plectroglyphidodon dickii,3,3,,09:00,34,2,
12_07_2015,6,SC,2,,Plectroglyphidodon johnstonianus,5,4,,09:00,34,2,
12_07_2015,6,SC,2,,Plectroglyphidodon johnstonianus,4,2,,09:00,34,2,
12_07_2015,6,SC,2,,Stegastes aureus,6,5,,09:00,34,2,
12_07_2015,6,SC,2,,Gomphosus varius,4,2,,09:00,34,2,
12_07_2015,6,SC,2,,Gomphosus varius,3,1,,09:00,34,2,
12_07_2015,6,SC,2,,Gomphosus varius,10,1,,09:00,34,2,
12_07_2015,6,SC,2,,Halichoeres ornatissimus,11,3,,09:00,34,2,
12_07_2015,6,SC,2,,Labroides dimidiatus,7,1,,09:00,34,2,
12_07_2015,6,SC,2,,Macropharyngodon meleagris,5,1,,09:00,34,2,
12_07_2015,6,SC,2,,Pseudocheilinus hexataenia,4,1,,09:00,34,2,
12_07_2015,6,SC,2,,Pseudocheilinus hexataenia,3,1,,09:00,34,2,
12_07_2015,6,SC,2,,Pseudocheilinus octotaenia,5,1,,09:00,34,2,
12_07_2015,6,SC,2,,Thalassoma amblycephalum,2,1,,09:00,34,2,
12_07_2015,6,SC,2,,Chlorurus sordidus,28,1,IP,09:00,34,2,
12_07_2015,6,SC,2,,Scarus rubroviolaceus,32,1,IP,09:00,34,2,
12_07_2015,6,SC,2,,Acanthurus nigricans,12,2,,09:00,34,2,
12_07_2015,6,SC,2,,Ctenochaetus marginatus,20,3,,09:00,34,2,
12_07_2015,6,SC,2,,Ctenochaetus marginatus,12,1,,09:00,34,2,
12_07_2015,6,SC,2,,Mulloidichthys mimicus,28,12,,09:00,34,2,
12_07_2015,6,SC,3,,Cephalopholis urodeta,14,1,,09:15,33,2,
12_07_2015,6,SC,3,,Cephalopholis urodeta,16,1,,09:15,33,2,
12_07_2015,6,SC,3,,Pseudanthias bartlettorum,4,70,,09:15,33,2,
12_07_2015,6,SC,3,,Pseudanthias olivaceus,4,90,,09:15,33,2,
12_07_2015,6,SC,3,,Paracirrhites arcatus,8,1,,09:15,33,2,
12_07_2015,6,SC,3,,Cirripectes stigmaticus,5,1,,09:15,33,2,
12_07_2015,6,SC,3,,Centropyge loricula,6,2,,09:15,33,2,
12_07_2015,6,SC,3,,Centropyge flavissima,5,1,,09:15,33,2,
12_07_2015,6,SC,3,,Chromis margaritifer,4,44,,09:15,33,2,
12_07_2015,6,SC,3,,Chromis margaritifer,3,43,,09:15,33,2,
12_07_2015,6,SC,3,,Chromis vanderbilti,4,4,,09:15,33,2,
12_07_2015,6,SC,3,,Chromis vanderbilti,3,47,,09:15,33,2,
12_07_2015,6,SC,3,,Plectroglyphidodon dickii,5,9,,09:15,33,2,
12_07_2015,6,SC,3,,Plectroglyphidodon dickii,3,3,,09:15,33,2,
12_07_2015,6,SC,3,,Stegastes aureus,7,5,,09:15,33,2,
12_07_2015,6,SC,3,,Stegastes aureus,8,1,,09:15,33,2,
12_07_2015,6,SC,3,,Gomphosus varius,5,4,,09:15,33,2,
12_07_2015,6,SC,3,,Gomphosus varius,22,1,,09:15,33,2,
12_07_2015,6,SC,3,,Gomphosus varius,3,4,,09:15,33,2,
12_07_2015,6,SC,3,,Halichoeres hortulanus,6,1,,09:15,33,2,
12_07_2015,6,SC,3,,Halichoeres hortulanus,13,1,,09:15,33,2,
12_07_2015,6,SC,3,,Labroides dimidiatus,11,1,,09:15,33,2,
12_07_2015,6,SC,3,,Labroides dimidiatus,7,1,,09:15,33,2,
12_07_2015,6,SC,3,,Oxycheilinus unifasciatus,24,1,,09:15,33,2,
12_07_2015,6,SC,3,,Acanthurus nigricans,20,4,,09:15,33,2,
12_07_2015,6,SC,3,,Ctenochaetus marginatus,13,4,,09:15,33,2,
12_07_2015,6,SC,3,,Sufflamen bursa,13,1,,09:15,33,2,
12_07_2015,14,SC,1,,Cephalopholis urodeta,8,1,,13:55,33,2,
12_07_2015,14,SC,1,,Cephalopholis urodeta,12,2,,13:55,33,2,
12_07_2015,14,SC,1,,Cephalopholis urodeta,10,1,,13:55,33,2,
12_07_2015,14,SC,1,,Epinephelus fasciatus,26,1,,13:55,33,2,
12_07_2015,14,SC,1,,Pseudanthias olivaceus,4,50,,13:55,33,2,
12_07_2015,14,SC,1,,Cirrhitichthys oxycephalus,4,1,,13:55,33,2,
12_07_2015,14,SC,1,,Paracirrhites arcatus,5,1,,13:55,33,2,
12_07_2015,14,SC,1,,Paracirrhites arcatus,7,1,,13:55,33,2,
12_07_2015,14,SC,1,,Paracirrhites forsteri,12,1,,13:55,33,2,
12_07_2015,14,SC,1,,Chaetodon ornatissimus,12,1,,13:55,33,2,
12_07_2015,14,SC,1,,Chaetodon quadrimaculatus,12,3,,13:55,33,2,
12_07_2015,14,SC,1,,Chromis margaritifer,3,3,,13:55,33,2,
12_07_2015,14,SC,1,,Chromis margaritifer,4,3,,13:55,33,2,
12_07_2015,14,SC,1,,Chromis vanderbilti,3,32,,13:55,33,2,
12_07_2015,14,SC,1,,Plectroglyphidodon dickii,4,4,,13:55,33,2,
12_07_2015,14,SC,1,,Plectroglyphidodon dickii,5,2,,13:55,33,2,
12_07_2015,14,SC,1,,Pomacentrus coelestis,3,2,,13:55,33,2,
12_07_2015,14,SC,1,,Stegastes aureus,6,3,,13:55,33,2,
12_07_2015,14,SC,1,,Stegastes aureus,4,1,,13:55,33,2,
12_07_2015,14,SC,1,,Coris centralis,10,1,,13:55,33,2,
12_07_2015,14,SC,1,,Coris centralis,6,2,,13:55,33,2,
12_07_2015,14,SC,1,,Coris centralis,4,1,,13:55,33,2,
12_07_2015,14,SC,1,,Halichoeres ornatissimus,5,2,,13:55,33,2,
12_07_2015,14,SC,1,,Halichoeres ornatissimus,4,1,,13:55,33,2,
12_07_2015,14,SC,1,,Labroides dimidiatus,4,3,,13:55,33,2,
12_07_2015,14,SC,1,,Labroides dimidiatus,2,1,,13:55,33,2,
12_07_2015,14,SC,1,,Pseudocheilinus hexataenia,4,1,,13:55,33,2,
12_07_2015,14,SC,1,,Thalassoma amblycephalum,4,190,,13:55,33,2,
12_07_2015,14,SC,1,,Thalassoma amblycephalum,11,1,,13:55,33,2,
12_07_2015,14,SC,1,,Thalassoma quinquevittatum,11,2,,13:55,33,2,
12_07_2015,14,SC,1,,Scarus ghobban,26,1,IP,13:55,33,2,
12_07_2015,14,SC,1,,Acanthurus nigricans,20,3,,13:55,33,2,
12_07_2015,14,SC,1,,Acanthurus pyroferus,20,2,,13:55,33,2,
12_07_2015,14,SC,1,,Ctenochaetus marginatus,20,1,,13:55,33,2,
12_07_2015,14,SC,1,,Melichthys niger,22,1,,13:55,33,2,
12_07_2015,14,SC,1,,Melichthys vidua,18,1,,13:55,33,2,
12_07_2015,14,SC,1,,Parupeneus insularis,24,1,,13:55,33,2,
12_07_2015,14,SC,2,,Cephalopholis urodeta,8,1,,14:10,35,2,
12_07_2015,14,SC,2,,Cephalopholis urodeta,18,1,,14:10,35,2,
12_07_2015,14,SC,2,,Cephalopholis urodeta,13,1,,14:10,35,2,
12_07_2015,14,SC,2,,Cirrhitichthys oxycephalus,3,1,,14:10,35,2,
12_07_2015,14,SC,2,,Centropyge flavissima,5,1,,14:10,35,2,
12_07_2015,14,SC,2,,Chaetodon ornatissimus,12,1,,14:10,35,2,
12_07_2015,14,SC,2,,Chaetodon vagabundus,12,1,,14:10,35,2,
12_07_2015,14,SC,2,,Chaetodon quadrimaculatus,12,2,,14:10,35,2,
12_07_2015,14,SC,2,,Chromis margaritifer,3,24,,14:10,35,2,
12_07_2015,14,SC,2,,Chromis margaritifer,2,4,,14:10,35,2,
12_07_2015,14,SC,2,,Chromis vanderbilti,3,23,,14:10,35,2,
12_07_2015,14,SC,2,,Chromis vanderbilti,2,3,,14:10,35,2,
12_07_2015,14,SC,2,,Stegastes aureus,4,4,,14:10,35,2,
12_07_2015,14,SC,2,,Stegastes aureus,6,8,,14:10,35,2,
12_07_2015,14,SC,2,,Anampses caeruleopunctatus,11,1,,14:10,35,2,
12_07_2015,14,SC,2,,Halichoeres ornatissimus,6,2,,14:10,35,2,
12_07_2015,14,SC,2,,Labroides dimidiatus,7,1,,14:10,35,2,
12_07_2015,14,SC,2,,Labroides dimidiatus,5,2,,14:10,35,2,
12_07_2015,14,SC,2,,Labroides dimidiatus,3,1,,14:10,35,2,
12_07_2015,14,SC,2,,Macropharyngodon meleagris,2,1,,14:10,35,2,
12_07_2015,14,SC,2,,Thalassoma amblycephalum,4,50,,14:10,35,2,
12_07_2015,14,SC,2,,Thalassoma amblycephalum,2,20,,14:10,35,2,
12_07_2015,14,SC,2,,Scarus tricolor,22,1,TP,14:10,35,2,
12_07_2015,14,SC,2,,Acanthurus nigricans,12,3,,14:10,35,2,
12_07_2015,14,SC,2,,Acanthurus nigricauda,22,3,,14:10,35,2,
12_07_2015,14,SC,2,,Ctenochaetus marginatus,20,1,,14:10,35,2,
12_07_2015,14,SC,2,,Ctenochaetus striatus,20,1,,14:10,35,2,
12_07_2015,14,SC,2,,Parupeneus insularis,23,1,,14:10,35,2,
12_07_2015,14,SC,2,,Canthigaster solandri,6,3,,14:10,35,2,
12_07_2015,14,SC,3,,Cephalopholis urodeta,8,1,,14:25,37,2,
12_07_2015,14,SC,3,,Cephalopholis urodeta,10,1,,14:25,37,2,
12_07_2015,14,SC,3,,Cirrhitichthys oxycephalus,4,1,,14:25,37,2,
12_07_2015,14,SC,3,,Valenciennea strigata,6,2,,14:25,37,2,
12_07_2015,14,SC,3,,Chromis margaritifer,1,1,,14:25,37,2,
12_07_2015,14,SC,3,,Chromis margaritifer,2,2,,14:25,37,2,
12_07_2015,14,SC,3,,Chromis margaritifer,3,14,,14:25,37,2,
12_07_2015,14,SC,3,,Chromis vanderbilti,3,40,,14:25,37,2,
12_07_2015,14,SC,3,,Chromis vanderbilti,2,2,,14:25,37,2,
12_07_2015,14,SC,3,,Plectroglyphidodon dickii,1,1,,14:25,37,2,
12_07_2015,14,SC,3,,Plectroglyphidodon dickii,4,2,,14:25,37,2,
12_07_2015,14,SC,3,,Plectroglyphidodon dickii,2,2,,14:25,37,2,
12_07_2015,14,SC,3,,Pomacentrus coelestis,3,7,,14:25,37,2,
12_07_2015,14,SC,3,,Stegastes aureus,5,4,,14:25,37,2,
12_07_2015,14,SC,3,,Plectroglyphidodon imparipennis,4,1,,14:25,37,2,
12_07_2015,14,SC,3,,Coris centralis,3,1,,14:25,37,2,
12_07_2015,14,SC,3,,Coris centralis,5,1,,14:25,37,2,
12_07_2015,14,SC,3,,Gomphosus varius,3,1,,14:25,37,2,
12_07_2015,14,SC,3,,Halichoeres hortulanus,3,2,,14:25,37,2,
12_07_2015,14,SC,3,,Halichoeres ornatissimus,3,1,,14:25,37,2,
12_07_2015,14,SC,3,,Halichoeres ornatissimus,5,2,,14:25,37,2,
12_07_2015,14,SC,3,,Macropharyngodon meleagris,4,2,,14:25,37,2,
12_07_2015,14,SC,3,,Macropharyngodon meleagris,5,1,,14:25,37,2,
12_07_2015,14,SC,3,,Pseudocheilinus hexataenia,3,1,,14:25,37,2,
12_07_2015,14,SC,3,,Thalassoma amblycephalum,4,170,,14:25,37,2,
12_07_2015,14,SC,3,,Thalassoma amblycephalum,2,20,,14:25,37,2,
12_07_2015,14,SC,3,,Scarus frenatus,42,1,TP,14:25,37,2,
12_07_2015,14,SC,3,,Scarus rubroviolaceus,24,1,IP,14:25,37,2,
12_07_2015,14,SC,3,,Ctenochaetus marginatus,20,1,,14:25,37,2,
12_07_2015,14,SC,3,,Melichthys niger,22,2,,14:25,37,2,
12_07_2015,14,SC,3,,Sufflamen chrysopterum,20,1,,14:25,37,2,
12_07_2015,14,SC,3,,Parupeneus insularis,24,1,,14:25,37,2,
13_07_2015,5,SC,1,,Myripristis amaena,18,2,,09:35,33,2,
13_07_2015,5,SC,1,,Cephalopholis argus,18,1,,09:35,33,2,
13_07_2015,5,SC,1,,Pseudanthias olivaceus,5,10,,09:35,33,2,
13_07_2015,5,SC,1,,Paracirrhites arcatus,9,1,,09:35,33,2,
13_07_2015,5,SC,1,,Paracirrhites forsteri,10,1,,09:35,33,2,
13_07_2015,5,SC,1,,Paracirrhites hemistictus,22,1,,09:35,33,2,
13_07_2015,5,SC,1,,Centropyge loricula,4,1,,09:35,33,2,
13_07_2015,5,SC,1,,Chromis margaritifer,5,8,,09:35,33,2,
13_07_2015,5,SC,1,,Chromis margaritifer,2,23,,09:35,33,2,
13_07_2015,5,SC,1,,Chromis margaritifer,3,34,,09:35,33,2,
13_07_2015,5,SC,1,,Chromis margaritifer,4,80,,09:35,33,2,
13_07_2015,5,SC,1,,Chromis vanderbilti,3,50,,09:35,33,2,
13_07_2015,5,SC,1,,Plectroglyphidodon dickii,6,4,,09:35,33,2,
13_07_2015,5,SC,1,,Plectroglyphidodon dickii,4,6,,09:35,33,2,
13_07_2015,5,SC,1,,Plectroglyphidodon dickii,5,2,,09:35,33,2,
13_07_2015,5,SC,1,,Plectroglyphidodon johnstonianus,5,1,,09:35,33,2,
13_07_2015,5,SC,1,,Stegastes aureus,6,1,,09:35,33,2,
13_07_2015,5,SC,1,,Apolemichthys xanthopunctatus,15,1,,09:35,33,2,
13_07_2015,5,SC,1,,Halichoeres ornatissimus,5,1,,09:35,33,2,
13_07_2015,5,SC,1,,Pseudocheilinus hexataenia,5,1,,09:35,33,2,
13_07_2015,5,SC,1,,Pseudocheilinus octotaenia,6,1,,09:35,33,2,
13_07_2015,5,SC,1,,Pseudocheilinus octotaenia,7,1,,09:35,33,2,
13_07_2015,5,SC,1,,Calotomus carolinus,23,1,IP,09:35,33,2,
13_07_2015,5,SC,1,,Acanthurus lineatus,10,1,,09:35,33,2,
13_07_2015,5,SC,1,,Acanthurus lineatus,12,2,,09:35,33,2,
13_07_2015,5,SC,1,,Acanthurus nigricans,20,1,,09:35,33,2,
13_07_2015,5,SC,1,,Acanthurus nigricans,16,6,,09:35,33,2,
13_07_2015,5,SC,1,,Ctenochaetus marginatus,10,1,,09:35,33,2,
13_07_2015,5,SC,1,,Ctenochaetus marginatus,7,1,,09:35,33,2,
13_07_2015,5,SC,1,,Balistapus undulatus,13,1,,09:35,33,2,
13_07_2015,5,SC,1,,Melichthys vidua,20,1,,09:35,33,2,
13_07_2015,5,SC,2,,Myripristis berndti,22,2,,09:51,33,2,
13_07_2015,5,SC,2,,Sargocentron tiere,18,1,,09:51,33,2,
13_07_2015,5,SC,2,,Cephalopholis urodeta,16,1,,09:51,33,2,
13_07_2015,5,SC,2,,Cephalopholis urodeta,14,1,,09:51,33,2,
13_07_2015,5,SC,2,,Pseudanthias olivaceus,5,20,,09:51,33,2,
13_07_2015,5,SC,2,,Paracirrhites arcatus,7,2,,09:51,33,2,
13_07_2015,5,SC,2,,Paracirrhites arcatus,9,3,,09:51,33,2,
13_07_2015,5,SC,2,,Monotaxis grandoculis,28,1,,09:51,33,2,
13_07_2015,5,SC,2,,Cirripectes stigmaticus,6,2,,09:51,33,2,
13_07_2015,5,SC,2,,Centropyge loricula,6,1,,09:51,33,2,
13_07_2015,5,SC,2,,Centropyge flavissima,6,1,,09:51,33,2,
13_07_2015,5,SC,2,,Chromis margaritifer,4,24,,09:51,33,2,
13_07_2015,5,SC,2,,Chromis margaritifer,2,27,,09:51,33,2,
13_07_2015,5,SC,2,,Chromis margaritifer,3,110,,09:51,33,2,
13_07_2015,5,SC,2,,Chromis vanderbilti,3,55,,09:51,33,2,
13_07_2015,5,SC,2,,Plectroglyphidodon dickii,4,4,,09:51,33,2,
13_07_2015,5,SC,2,,Plectroglyphidodon dickii,6,4,,09:51,33,2,
13_07_2015,5,SC,2,,Plectroglyphidodon johnstonianus,5,4,,09:51,33,2,
13_07_2015,5,SC,2,,Plectroglyphidodon johnstonianus,4,2,,09:51,33,2,
13_07_2015,5,SC,2,,Plectroglyphidodon johnstonianus,3,1,,09:51,33,2,
13_07_2015,5,SC,2,,Pseudodax moluccanus,21,1,,09:51,33,2,
13_07_2015,5,SC,2,,Gomphosus varius,3,6,,09:51,33,2,
13_07_2015,5,SC,2,,Gomphosus varius,5,1,,09:51,33,2,
13_07_2015,5,SC,2,,Labroides rubrolabiatus,4,1,,09:51,33,2,
13_07_2015,5,SC,2,,Pseudocheilinus hexataenia,5,2,,09:51,33,2,
13_07_2015,5,SC,2,,Pseudocheilinus hexataenia,4,2,,09:51,33,2,
13_07_2015,5,SC,2,,Thalassoma amblycephalum,4,36,,09:51,33,2,
13_07_2015,5,SC,2,,Calotomus carolinus,22,1,IP,09:51,33,2,
13_07_2015,5,SC,2,,Chlorurus sordidus,20,1,IP,09:51,33,2,
13_07_2015,5,SC,2,,Chlorurus sordidus,25,1,TP,09:51,33,2,
13_07_2015,5,SC,2,,Acanthurus nigricans,20,1,,09:51,33,2,
13_07_2015,5,SC,2,,Ctenochaetus marginatus,12,2,,09:51,33,2,
13_07_2015,5,SC,2,,Balistapus undulatus,20,1,,09:51,33,2,
13_07_2015,5,SC,3,,Myripristis amaena,22,5,,10:05,33,2,
13_07_2015,5,SC,3,,Myripristis earlei,22,3,,10:05,33,2,
13_07_2015,5,SC,3,,Cephalopholis argus,40,1,,10:05,33,2,
13_07_2015,5,SC,3,,Cephalopholis argus,16,1,,10:05,33,2,
13_07_2015,5,SC,3,,Pseudanthias bartlettorum,5,20,,10:05,33,2,
13_07_2015,5,SC,3,,Pseudanthias olivaceus,5,10,,10:05,33,2,
13_07_2015,5,SC,3,,Paracirrhites arcatus,8,1,,10:05,33,2,
13_07_2015,5,SC,3,,Paracirrhites forsteri,11,1,,10:05,33,2,
13_07_2015,5,SC,3,,Lutjanus gibbus,32,1,,10:05,33,2,
13_07_2015,5,SC,3,,Aphareus furca,28,4,,10:05,33,2,
13_07_2015,5,SC,3,,Cirripectes stigmaticus,6,1,,10:05,33,2,
13_07_2015,5,SC,3,,Cirripectes stigmaticus,4,1,,10:05,33,2,
13_07_2015,5,SC,3,,Chromis margaritifer,5,7,,10:05,33,2,
13_07_2015,5,SC,3,,Chromis margaritifer,4,14,,10:05,33,2,
13_07_2015,5,SC,3,,Chromis margaritifer,2,86,,10:05,33,2,
13_07_2015,5,SC,3,,Chromis margaritifer,3,53,,10:05,33,2,
13_07_2015,5,SC,3,,Chromis vanderbilti,3,27,,10:05,33,2,
13_07_2015,5,SC,3,,Chromis vanderbilti,4,12,,10:05,33,2,
13_07_2015,5,SC,3,,Plectroglyphidodon dickii,3,2,,10:05,33,2,
13_07_2015,5,SC,3,,Plectroglyphidodon dickii,4,5,,10:05,33,2,
13_07_2015,5,SC,3,,Plectroglyphidodon dickii,5,1,,10:05,33,2,
13_07_2015,5,SC,3,,Plectroglyphidodon johnstonianus,4,3,,10:05,33,2,
13_07_2015,5,SC,3,,Plectroglyphidodon johnstonianus,5,2,,10:05,33,2,
13_07_2015,5,SC,3,,Stegastes aureus,6,1,,10:05,33,2,
13_07_2015,5,SC,3,,Gomphosus varius,2,1,,10:05,33,2,
13_07_2015,5,SC,3,,Gomphosus varius,3,4,,10:05,33,2,
13_07_2015,5,SC,3,,Gomphosus varius,4,1,,10:05,33,2,
13_07_2015,5,SC,3,,Halichoeres hortulanus,4,1,,10:05,33,2,
13_07_2015,5,SC,3,,Pseudocheilinus hexataenia,5,2,,10:05,33,2,
13_07_2015,5,SC,3,,Pseudocheilinus hexataenia,4,2,,10:05,33,2,
13_07_2015,5,SC,3,,Labroides rubrolabiatus,4,1,,10:05,33,2,
13_07_2015,5,SC,3,,Pseudocheilinus octotaenia,7,1,,10:05,33,2,
13_07_2015,5,SC,3,,Acanthurus nigricans,18,1,,10:05,33,2,
13_07_2015,5,SC,3,,Balistapus undulatus,16,1,,10:05,33,2,
13_07_2015,5,SC,3,,Arothron meleagris,22,1,,10:05,33,2,
13_07_2015,5,SC,3,,Canthigaster solandri,7,1,,10:05,33,2,
14_07_2015,32,SC,1,,Cephalopholis urodeta,12,2,,08:13,36,2,
14_07_2015,32,SC,1,,Cephalopholis urodeta,10,2,,08:13,36,2,
14_07_2015,32,SC,1,,Cephalopholis urodeta,14,1,,08:13,36,2,
14_07_2015,32,SC,1,,Epinephelus maculatus,26,1,,08:13,36,2,
14_07_2015,32,SC,1,,Pseudanthias cooperi,5,13,,08:13,36,2,
14_07_2015,32,SC,1,,Cirrhitichthys oxycephalus,6,2,,08:13,36,2,
14_07_2015,32,SC,1,,Cirrhitichthys oxycephalus,4,1,,08:13,36,2,
14_07_2015,32,SC,1,,Paracirrhites arcatus,8,1,,08:13,36,2,
14_07_2015,32,SC,1,,Lutjanus gibbus,5,4,,08:13,36,2,
14_07_2015,32,SC,1,,Lutjanus gibbus,7,26,,08:13,36,2,
14_07_2015,32,SC,1,,Lutjanus kasmira,7,20,,08:13,36,2,
14_07_2015,32,SC,1,,Lutjanus kasmira,6,13,,08:13,36,2,
14_07_2015,32,SC,1,,Lutjanus kasmira,5,8,,08:13,36,2,
14_07_2015,32,SC,1,,Monotaxis grandoculis,4,1,,08:13,36,2,
14_07_2015,32,SC,1,,Monotaxis grandoculis,3,4,,08:13,36,2,
14_07_2015,32,SC,1,,Centropyge flavissima,5,1,,08:13,36,2,
14_07_2015,32,SC,1,,Chaetodon auriga,12,2,,08:13,36,2,
14_07_2015,32,SC,1,,Chaetodon vagabundus,12,2,,08:13,36,2,
14_07_2015,32,SC,1,,Heniochus acuminatus,13,1,,08:13,36,2,
14_07_2015,32,SC,1,,Chromis margaritifer,3,2,,08:13,36,2,
14_07_2015,32,SC,1,,Chromis margaritifer,2,1,,08:13,36,2,
14_07_2015,32,SC,1,,Pomacentrus coelestis,4,70,,08:13,36,2,
14_07_2015,32,SC,1,,labrid sp.,3,8,,08:13,36,2,
14_07_2015,32,SC,1,,Anampses caeruleopunctatus,7,1,,08:13,36,2,
14_07_2015,32,SC,1,,Coris gaimard,4,1,,08:13,36,2,
14_07_2015,32,SC,1,,Halichoeres ornatissimus,5,3,,08:13,36,2,
14_07_2015,32,SC,1,,Labroides dimidiatus,5,4,,08:13,36,2,
14_07_2015,32,SC,1,,Macropharyngodon meleagris,4,2,,08:13,36,2,
14_07_2015,32,SC,1,,Macropharyngodon meleagris,5,1,,08:13,36,2,
14_07_2015,32,SC,1,,Pseudocheilinus octotaenia,5,1,,08:13,36,2,
14_07_2015,32,SC,1,,Stethojulis bandanensis,7,1,,08:13,36,2,
14_07_2015,32,SC,1,,Thalassoma lunare,6,1,,08:13,36,2,
14_07_2015,32,SC,1,,Thalassoma lunare,5,1,,08:13,36,2,
14_07_2015,32,SC,1,,Chlorurus sordidus,5,8,juv,08:13,36,2,
14_07_2015,32,SC,1,,Scarus sp,5,12,juv,08:13,36,2,
14_07_2015,32,SC,1,,Acanthurus nigricauda,26,13,,08:13,36,2,
14_07_2015,32,SC,1,,Acanthurus olivaceus,22,23,,08:13,36,2,
14_07_2015,32,SC,1,,Acanthurus triostegus,13,6,,08:13,36,2,
14_07_2015,32,SC,1,,Ctenochaetus striatus,4,2,,08:13,36,2,
14_07_2015,32,SC,1,,Parupeneus multifasciatus,5,5,,08:13,36,2,
14_07_2015,32,SC,1,,Parupeneus multifasciatus,7,1,,08:13,36,2,
14_07_2015,32,SC,1,,Pterois volitans,24,1,,08:13,36,2,
14_07_2015,32,SC,1,,Canthigaster solandri,6,4,,08:13,36,2,
14_07_2015,32,SC,2,,Gymnothorax flavimarginatus,40,1,,08:29,33,2,
14_07_2015,32,SC,2,,Cephalopholis urodeta,15,1,,08:29,33,2,
14_07_2015,32,SC,2,,Cephalopholis urodeta,7,2,,08:29,33,2,
14_07_2015,32,SC,2,,Cephalopholis urodeta,10,1,,08:29,33,2,
14_07_2015,32,SC,2,,Epinephelus spilotoceps,24,1,,08:29,33,2,
14_07_2015,32,SC,2,,Pseudanthias bartlettorum,3,24,,08:29,33,2,
14_07_2015,32,SC,2,,Pseudanthias bartlettorum,4,50,,08:29,33,2,
14_07_2015,32,SC,2,,Pseudanthias cooperi,5,3,,08:29,33,2,
14_07_2015,32,SC,2,,Gymnothorax thyrsoideus,30,1,,08:29,33,2,
14_07_2015,32,SC,2,,Cirrhitichthys oxycephalus,5,3,,08:29,33,2,
14_07_2015,32,SC,2,,Paracirrhites arcatus,6,2,,08:29,33,2,
14_07_2015,32,SC,2,,Paracirrhites arcatus,4,1,,08:29,33,2,
14_07_2015,32,SC,2,,Paracirrhites forsteri,7,1,,08:29,33,2,
14_07_2015,32,SC,2,,Paracirrhites forsteri,10,1,,08:29,33,2,
14_07_2015,32,SC,2,,Cirripectes stigmaticus,5,1,,08:29,33,2,
14_07_2015,32,SC,2,,Chaetodon kleinii,5,3,,08:29,33,2,
14_07_2015,32,SC,2,,Chromis margaritifer,4,3,,08:29,33,2,
14_07_2015,32,SC,2,,Chromis margaritifer,2,3,,08:29,33,2,
14_07_2015,32,SC,2,,Chromis margaritifer,3,18,,08:29,33,2,
14_07_2015,32,SC,2,,Pomacentrus coelestis,2,6,,08:29,33,2,
14_07_2015,32,SC,2,,Pomacentrus coelestis,3,44,,08:29,33,2,
14_07_2015,32,SC,2,,labrid sp.,3,9,,08:29,33,2,
14_07_2015,32,SC,2,,Coris centralis,5,1,,08:29,33,2,
14_07_2015,32,SC,2,,Halichoeres hortulanus,3,2,,08:29,33,2,
14_07_2015,32,SC,2,,Halichoeres ornatissimus,7,2,,08:29,33,2,
14_07_2015,32,SC,2,,Halichoeres ornatissimus,5,1,,08:29,33,2,
14_07_2015,32,SC,2,,Labroides dimidiatus,5,3,,08:29,33,2,
14_07_2015,32,SC,2,,Macropharyngodon meleagris,3,1,,08:29,33,2,
14_07_2015,32,SC,2,,Pseudocheilinus hexataenia,3,1,,08:29,33,2,
14_07_2015,32,SC,2,,Stethojulis bandanensis,6,6,,08:29,33,2,
14_07_2015,32,SC,2,,Thalassoma amblycephalum,4,1,,08:29,33,2,
14_07_2015,32,SC,2,,Thalassoma quinquevittatum,6,1,,08:29,33,2,
14_07_2015,32,SC,2,,Chlorurus sordidus,5,7,,08:29,33,2,
14_07_2015,32,SC,2,,Hipposcarus longiceps,42,1,,08:29,33,2,
14_07_2015,32,SC,2,,Acanthurus nigricauda,22,3,,08:29,33,2,
14_07_2015,32,SC,2,,Acanthurus olivaceus,21,6,,08:29,33,2,
14_07_2015,32,SC,2,,Acanthurus olivaceus,18,6,,08:29,33,2,
14_07_2015,32,SC,2,,Acanthurus triostegus,14,1,,08:29,33,2,
14_07_2015,32,SC,2,,Ctenochaetus flavicauda,3,10,,08:29,33,2,
