KI Date,Site,Observer,Transect,Species Code,Species,Size (cm),Number,"Sexual Phase (TP, IP, juv)",Time,Depth,Slope,Note
11_07_2015,8,SD,2,,Labroides dimidiatus,9,1,,08:48,30,2,
11_07_2015,8,SD,2,,Pseudocheilinus hexataenia,5,4,,08:48,30,2,
11_07_2015,8,SD,2,,Pseudocheilinus hexataenia,10,1,,08:48,30,2,
11_07_2015,8,SD,2,,Pseudocheilinus octotaenia,6,1,,08:48,30,2,
11_07_2015,8,SD,2,,Pseudocheilinus octotaenia,8,2,,08:48,30,2,
11_07_2015,8,SD,2,,Acanthurus nigricauda,22,1,,08:48,30,2,
11_07_2015,8,SD,2,,Ctenochaetus marginatus,20,2,,08:48,30,2,
11_07_2015,8,SD,2,,Ctenochaetus marginatus,17,1,,08:48,30,2,
11_07_2015,8,SD,3,,Cephalopholis urodeta,8,1,,09:02,29,2,
11_07_2015,8,SD,3,,Cephalopholis urodeta,16,1,,09:02,29,2,
11_07_2015,8,SD,3,,Pseudanthias bartlettorum,7,4,,09:02,29,2,
11_07_2015,8,SD,3,,Pseudanthias bartlettorum,6,50,,09:02,29,2,
11_07_2015,8,SD,3,,Pseudanthias dispar,8,5,,09:02,29,2,
11_07_2015,8,SD,3,,Pseudanthias olivaceus,4,2,,09:02,29,2,
11_07_2015,8,SD,3,,Cirrhitichthys oxycephalus,7,1,,09:02,29,2,
11_07_2015,8,SD,3,,Paracirrhites forsteri,15,1,,09:02,29,2,
11_07_2015,8,SD,3,,Chromis margaritifer,5,2,,09:02,29,2,
11_07_2015,8,SD,3,,Chromis margaritifer,2,5,,09:02,29,2,
11_07_2015,8,SD,3,,Chromis margaritifer,4,5,,09:02,29,2,
11_07_2015,8,SD,3,,Chromis vanderbilti,4,24,,09:02,29,2,
11_07_2015,8,SD,3,,Plectroglyphidodon dickii,7,2,,09:02,29,2,
11_07_2015,8,SD,3,,Plectroglyphidodon dickii,6,1,,09:02,29,2,
11_07_2015,8,SD,3,,Plectroglyphidodon johnstonianus,6,2,,09:02,29,2,
11_07_2015,8,SD,3,,Plectroglyphidodon johnstonianus,8,1,,09:02,29,2,
11_07_2015,8,SD,3,,Stegastes aureus,7,1,,09:02,29,2,
11_07_2015,8,SD,3,,Coris centralis,8,2,,09:02,29,2,
11_07_2015,8,SD,3,,Gomphosus varius,8,1,IP,09:02,29,2,
11_07_2015,8,SD,3,,Halichoeres margaritaceus,6,1,,09:02,29,2,
11_07_2015,8,SD,3,,Labroides dimidiatus,6,1,,09:02,29,2,
11_07_2015,8,SD,3,,Labroides dimidiatus,8,2,,09:02,29,2,
11_07_2015,8,SD,3,,Labroides rubrolabiatus,7,1,,09:02,29,2,
11_07_2015,8,SD,3,,Pseudocheilinus octotaenia,7,1,,09:02,29,2,
11_07_2015,8,SD,3,,Thalassoma amblycephalum,6,27,,09:02,29,2,
11_07_2015,8,SD,3,,Acanthurus nigricauda,21,1,,09:02,29,2,
11_07_2015,8,SD,3,,Acanthurus nigrofuscus,14,1,,09:02,29,2,
11_07_2015,8,SD,3,,Ctenochaetus marginatus,17,1,,09:02,29,2,
11_07_2015,8,SD,3,,Ctenochaetus striatus,9,1,,09:02,29,2,
11_07_2015,8,SD,3,,Parupeneus insularis,22,1,,09:02,29,2,
12_07_2015,6,SD,1,,Cephalopholis urodeta,18,1,,08:56,34,2,
12_07_2015,6,SD,1,,Pseudanthias olivaceus,7,10,,08:56,34,2,
12_07_2015,6,SD,1,,Aphareus furca,22,1,,08:56,34,2,
12_07_2015,6,SD,1,,Gnathodentex aureolineatus,20,29,,08:56,34,2,
12_07_2015,6,SD,1,,Gnathodentex aureolineatus,23,2,,08:56,34,2,
12_07_2015,6,SD,1,,Gnathodentex aureolineatus,18,19,,08:56,34,2,
12_07_2015,6,SD,1,,Gnathodentex aureolineatus,16,42,,08:56,34,2,
12_07_2015,6,SD,1,,Chromis margaritifer,2,2,,08:56,34,2,
12_07_2015,6,SD,1,,Chromis margaritifer,5,8,,08:56,34,2,
12_07_2015,6,SD,1,,Chromis margaritifer,4,9,,08:56,34,2,
12_07_2015,6,SD,1,,Chromis vanderbilti,4,26,,08:56,34,2,
12_07_2015,6,SD,1,,Plectroglyphidodon dickii,7,3,,08:56,34,2,
12_07_2015,6,SD,1,,Plectroglyphidodon johnstonianus,6,2,,08:56,34,2,
12_07_2015,6,SD,1,,Stegastes aureus,8,2,,08:56,34,2,
12_07_2015,6,SD,1,,Stegastes aureus,6,1,,08:56,34,2,
12_07_2015,6,SD,1,,Stegastes aureus,9,1,,08:56,34,2,
12_07_2015,6,SD,1,,Pseudodax moluccanus,23,1,,08:56,34,2,
12_07_2015,6,SD,1,,Gomphosus varius,6,1,IP,08:56,34,2,
12_07_2015,6,SD,1,,Labroides rubrolabiatus,9,1,,08:56,34,2,
12_07_2015,6,SD,1,,Pseudocheilinus hexataenia,8,1,,08:56,34,2,
12_07_2015,6,SD,1,,Pseudocheilinus tetrataenia,6,1,,08:56,34,2,
12_07_2015,6,SD,1,,Acanthurus nigricans,18,1,,08:56,34,2,
12_07_2015,6,SD,1,,Acanthurus nigricans,13,1,,08:56,34,2,
12_07_2015,6,SD,1,,Ctenochaetus striatus,16,1,,08:56,34,2,
12_07_2015,6,SD,1,,Ctenochaetus striatus,12,1,,08:56,34,2,
12_07_2015,6,SD,2,,Variola louti,20,1,,09:03,35,2,
12_07_2015,6,SD,2,,Pseudanthias bartlettorum,5,40,,09:03,35,2,
12_07_2015,6,SD,2,,Pseudanthias olivaceus,6,20,,09:03,35,2,
12_07_2015,6,SD,2,,Labrid sp.,4,2,,09:03,35,2,
12_07_2015,6,SD,2,,Cirripectes stigmaticus,8,1,,09:03,35,2,
12_07_2015,6,SD,2,,Chromis margaritifer,2,2,,09:03,35,2,
12_07_2015,6,SD,2,,Chromis margaritifer,4,8,,09:03,35,2,
12_07_2015,6,SD,2,,Chromis margaritifer,5,24,,09:03,35,2,
12_07_2015,6,SD,2,,Chromis vanderbilti,4,22,,09:03,35,2,
12_07_2015,6,SD,2,,Plectroglyphidodon johnstonianus,7,3,,09:03,35,2,
12_07_2015,6,SD,2,,Pseudodax moluccanus,21,1,,09:03,35,2,
12_07_2015,6,SD,2,,Coris centralis,4,1,,09:03,35,2,
12_07_2015,6,SD,2,,Halichoeres ornatissimus,13,1,,09:03,35,2,
12_07_2015,6,SD,2,,Pseudocheilinus hexataenia,4,2,,09:03,35,2,
12_07_2015,6,SD,2,,Chlorurus sordidus,21,1,IP,09:03,35,2,
12_07_2015,6,SD,2,,Chlorurus sordidus,25,1,TP,09:03,35,2,
12_07_2015,6,SD,2,,Scarus rubroviolaceus,20,1,IP,09:03,35,2,
12_07_2015,6,SD,2,,Ctenochaetus striatus,15,3,,09:03,35,2,
12_07_2015,6,SD,2,,Ctenochaetus striatus,12,1,,09:03,35,2,
12_07_2015,6,SD,2,,Melichthys niger,22,1,,09:03,35,2,
12_07_2015,6,SD,3,,Myripristis berndti,18,3,,09:20,33,2,
12_07_2015,6,SD,3,,Sargocentron tiere,19,1,,09:20,33,2,
12_07_2015,6,SD,3,,Cephalopholis urodeta,15,1,,09:20,33,2,
12_07_2015,6,SD,3,,Pseudanthias olivaceus,7,20,,09:20,33,2,
12_07_2015,6,SD,3,,Paracirrhites arcatus,8,2,,09:20,33,2,
12_07_2015,6,SD,3,,Paracirrhites arcatus,10,1,,09:20,33,2,
12_07_2015,6,SD,3,,Centropyge loricula,7,2,,09:20,33,2,
12_07_2015,6,SD,3,,Chromis margaritifer,3,3,,09:20,33,2,
12_07_2015,6,SD,3,,Chromis margaritifer,5,33,,09:20,33,2,
12_07_2015,6,SD,3,,Chromis vanderbilti,4,20,,09:20,33,2,
12_07_2015,6,SD,3,,Plectroglyphidodon dickii,6,2,,09:20,33,2,
12_07_2015,6,SD,3,,Plectroglyphidodon johnstonianus,6,3,,09:20,33,2,
12_07_2015,6,SD,3,,Labroides dimidiatus,9,1,,09:20,33,2,
12_07_2015,6,SD,3,,Labroides rubrolabiatus,6,1,,09:20,33,2,
12_07_2015,6,SD,3,,Pseudocheilinus octotaenia,6,2,,09:20,33,2,
12_07_2015,6,SD,3,,Acanthurus nigricans,16,2,,09:20,33,2,
12_07_2015,6,SD,3,,Ctenochaetus marginatus,21,1,,09:20,33,2,
12_07_2015,6,SD,3,,Ctenochaetus striatus,20,2,,09:20,33,2,
12_07_2015,6,SD,3,,Ctenochaetus striatus,15,1,,09:20,33,2,
12_07_2015,6,SD,3,,Canthigaster solandri,9,1,,09:20,33,2,
12_07_2015,14,SD,1,,Cephalopholis argus,23,1,,13:15,36,2,
12_07_2015,14,SD,1,,Cephalopholis urodeta,10,1,,13:15,36,2,
12_07_2015,14,SD,1,,Epinephelus fasciatus,24,2,,13:15,36,2,
12_07_2015,14,SD,1,,Pseudanthias olivaceus,3,15,,13:15,36,2,
12_07_2015,14,SD,1,,Pseudanthias olivaceus,5,10,,13:15,36,2,
12_07_2015,14,SD,1,,Pseudanthias olivaceus,7,3,,13:15,36,2,
12_07_2015,14,SD,1,,Chaetodon quadrimaculatus,14,2,,13:15,36,2,
12_07_2015,14,SD,1,,Chromis margaritifer,2,2,,13:15,36,2,
12_07_2015,14,SD,1,,Chromis margaritifer,4,6,,13:15,36,2,
12_07_2015,14,SD,1,,Chromis vanderbilti,5,4,,13:15,36,2,
12_07_2015,14,SD,1,,Chromis vanderbilti,3,11,,13:15,36,2,
12_07_2015,14,SD,1,,Chromis vanderbilti,2,1,,13:15,36,2,
12_07_2015,14,SD,1,,Plectroglyphidodon dickii,4,2,,13:15,36,2,
12_07_2015,14,SD,1,,Stegastes aureus,8,2,,13:15,36,2,
12_07_2015,14,SD,1,,Stegastes aureus,4,1,,13:15,36,2,
12_07_2015,14,SD,1,,Halichoeres ornatissimus,7,1,,13:15,36,2,
12_07_2015,14,SD,1,,Halichoeres ornatissimus,4,1,,13:15,36,2,
12_07_2015,14,SD,1,,Labroides dimidiatus,9,1,,13:15,36,2,
12_07_2015,14,SD,1,,Thalassoma amblycephalum,4,43,,13:15,36,2,
12_07_2015,14,SD,1,,Thalassoma amblycephalum,5,12,,13:15,36,2,
12_07_2015,14,SD,1,,Thalassoma amblycephalum,3,4,,13:15,36,2,
12_07_2015,14,SD,1,,Acanthurus flavicaudus,4,1,,13:15,36,2,
12_07_2015,14,SD,1,,Canthigaster solandri,7,1,,13:15,36,2,
12_07_2015,14,SD,2,,Cephalopholis urodeta,16,1,,13:30,36,2,
12_07_2015,14,SD,2,,Centropyge flavissima,7,1,,13:30,36,2,
12_07_2015,14,SD,2,,Chaetodon quadrimaculatus,13,2,,13:30,36,2,
12_07_2015,14,SD,2,,Chromis margaritifer,2,3,,13:30,36,2,
12_07_2015,14,SD,2,,Chromis margaritifer,4,5,,13:30,36,2,
12_07_2015,14,SD,2,,Chromis vanderbilti,5,6,,13:30,36,2,
12_07_2015,14,SD,2,,Plectroglyphidodon dickii,6,1,,13:30,36,2,
12_07_2015,14,SD,2,,Stegastes aureus,7,2,,13:30,36,2,
12_07_2015,14,SD,2,,Halichoeres hortulanus,7,1,,13:30,36,2,
12_07_2015,14,SD,2,,Halichoeres hortulanus,5,1,,13:30,36,2,
12_07_2015,14,SD,2,,Halichoeres ornatissimus,9,2,,13:30,36,2,
12_07_2015,14,SD,2,,Halichoeres ornatissimus,6,1,,13:30,36,2,
12_07_2015,14,SD,2,,Macropharyngodon meleagris,10,1,,13:30,36,2,
12_07_2015,14,SD,2,,Acanthurus nigricauda,20,1,,13:30,36,2,
12_07_2015,14,SD,3,,Cephalopholis argus,20,1,,13:40,35,2,
12_07_2015,14,SD,3,,Epinephelus maculatus,37,1,,13:40,35,2,
12_07_2015,14,SD,3,,Epinephelus fasciatus,20,1,,13:40,35,2,
12_07_2015,14,SD,3,,Cirrhitichthys oxycephalus,5,2,,13:40,35,2,
12_07_2015,14,SD,3,,Paracirrhites arcatus,10,1,,13:40,35,2,
12_07_2015,14,SD,3,,Halichoeres hortulanus,4,1,Juv.,13:40,35,2,
12_07_2015,14,SD,3,,Halichoeres hortulanus,3,1,Juv.,13:40,35,2,
12_07_2015,14,SD,3,,Chromis margaritifer,2,2,,13:40,35,2,
12_07_2015,14,SD,3,,Chromis margaritifer,5,1,,13:40,35,2,
12_07_2015,14,SD,3,,Chromis vanderbilti,4,18,,13:40,35,2,
12_07_2015,14,SD,3,,Plectroglyphidodon dickii,3,1,,13:40,35,2,
12_07_2015,14,SD,3,,Pomacentrus coelestis,4,1,,13:40,35,2,
12_07_2015,14,SD,3,,Stegastes aureus,6,1,,13:40,35,2,
12_07_2015,14,SD,3,,Stegastes aureus,4,1,,13:40,35,2,
12_07_2015,14,SD,3,,Stegastes aureus,8,1,,13:40,35,2,
12_07_2015,14,SD,3,,Coris gaimard,4,1,Juv.,13:40,35,2,
12_07_2015,14,SD,3,,Halichoeres ornatissimus,4,3,,13:40,35,2,
12_07_2015,14,SD,3,,Halichoeres ornatissimus,2,1,,13:40,35,2,
12_07_2015,14,SD,3,,Halichoeres ornatissimus,6,3,,13:40,35,2,
12_07_2015,14,SD,3,,Labroides dimidiatus,6,1,,13:40,35,2,
12_07_2015,14,SD,3,,Macropharyngodon meleagris,5,1,,13:40,35,2,
12_07_2015,14,SD,3,,Macropharyngodon meleagris,3,1,,13:40,35,2,
12_07_2015,14,SD,3,,Thalassoma amblycephalum,4,95,,13:40,35,2,
12_07_2015,14,SD,3,,Scarus forsteni,22,1,IP,13:40,35,2,
12_07_2015,14,SD,3,,Ctenochaetus marginatus,14,1,,13:40,35,2,
12_07_2015,14,SD,3,,Parupeneus insularis,20,1,,13:40,35,2,
13_07_2015,5,SD,1,,Cephalopholis argus,30,1,,09:40,30,2,
13_07_2015,5,SD,1,,Pseudanthias olivaceus,6,15,,09:40,30,2,
13_07_2015,5,SD,1,,Paracirrhites forsteri,7,1,,09:40,30,2,
13_07_2015,5,SD,1,,Labrid sp.,6,1,,09:40,30,2,
13_07_2015,5,SD,1,,Chaetodon bennetti,14,1,,09:40,30,2,
13_07_2015,5,SD,1,,Chromis margaritifer,3,25,,09:40,30,2,
13_07_2015,5,SD,1,,Chromis margaritifer,2,10,,09:40,30,2,
13_07_2015,5,SD,1,,Chromis margaritifer,5,9,,09:40,30,2,
13_07_2015,5,SD,1,,Chromis margaritifer,4,46,,09:40,30,2,
13_07_2015,5,SD,1,,Plectroglyphidodon dickii,6,3,,09:40,30,2,
13_07_2015,5,SD,1,,Plectroglyphidodon dickii,3,1,,09:40,30,2,
13_07_2015,5,SD,1,,Gomphosus varius,6,1,IP,09:40,30,2,
13_07_2015,5,SD,1,,Labroides rubrolabiatus,6,2,,09:40,30,2,
13_07_2015,5,SD,1,,Pseudocheilinus hexataenia,5,1,,09:40,30,2,
13_07_2015,5,SD,1,,Pseudocheilinus hexataenia,6,1,,09:40,30,2,
13_07_2015,5,SD,1,,Calotomus carolinus,25,1,TP,09:40,30,2,
13_07_2015,5,SD,1,,Chlorurus sordidus,35,1,TP,09:40,30,2,
13_07_2015,5,SD,1,,Scarus frenatus,40,1,TP,09:40,30,2,
13_07_2015,5,SD,1,,Ctenochaetus striatus,12,1,,09:40,30,2,
13_07_2015,5,SD,2,,Myripristis berndti,20,1,,09:52,30,2,
13_07_2015,5,SD,2,,Luzonichthys whitleyi,5,10,,09:52,30,2,
13_07_2015,5,SD,2,,Pseudanthias olivaceus,5,5,,09:52,30,2,
13_07_2015,5,SD,2,,Paracirrhites forsteri,10,1,,09:52,30,2,
13_07_2015,5,SD,2,,Paracirrhites forsteri,12,1,,09:52,30,2,
13_07_2015,5,SD,2,,Centropyge loricula,6,1,,09:52,30,2,
13_07_2015,5,SD,2,,Chromis margaritifer,5,1,,09:52,30,2,
13_07_2015,5,SD,2,,Chromis margaritifer,2,4,,09:52,30,2,
13_07_2015,5,SD,2,,Chromis margaritifer,4,85,,09:52,30,2,
13_07_2015,5,SD,2,,Chromis vanderbilti,4,63,,09:52,30,2,
13_07_2015,5,SD,2,,Plectroglyphidodon dickii,6,1,,09:52,30,2,
13_07_2015,5,SD,2,,Plectroglyphidodon dickii,7,1,,09:52,30,2,
13_07_2015,5,SD,2,,Plectroglyphidodon johnstonianus,6,2,,09:52,30,2,
13_07_2015,5,SD,2,,Plectroglyphidodon johnstonianus,7,1,,09:52,30,2,
13_07_2015,5,SD,2,,Plectroglyphidodon johnstonianus,4,1,,09:52,30,2,
13_07_2015,5,SD,2,,Gomphosus varius,6,1,IP,09:52,30,2,
13_07_2015,5,SD,2,,Gomphosus varius,4,1,Juv.,09:52,30,2,
13_07_2015,5,SD,2,,Labroides dimidiatus,8,1,,09:52,30,2,
13_07_2015,5,SD,2,,Labroides rubrolabiatus,6,1,,09:52,30,2,
13_07_2015,5,SD,2,,Pseudocheilinus hexataenia,3,1,,09:52,30,2,
13_07_2015,5,SD,2,,Chlorurus sordidus,20,1,TP,09:52,30,2,
13_07_2015,5,SD,2,,Ctenochaetus striatus,12,2,,09:52,30,2,
13_07_2015,5,SD,2,,Parupeneus insularis,21,1,,09:52,30,2,
13_07_2015,5,SD,3,,Cephalopholis argus,35,1,,10:05,30,2,
13_07_2015,5,SD,3,,Luzonichthys whitleyi,5,8,,10:05,30,2,
13_07_2015,5,SD,3,,Pseudanthias olivaceus,6,6,,10:05,30,2,
13_07_2015,5,SD,3,,Paracirrhites arcatus,13,1,,10:05,30,2,
13_07_2015,5,SD,3,,Paracirrhites forsteri,12,1,,10:05,30,2,
13_07_2015,5,SD,3,,Monotaxis grandoculis,20,1,,10:05,30,2,
13_07_2015,5,SD,3,,Chromis margaritifer,5,3,,10:05,30,2,
13_07_2015,5,SD,3,,Chromis margaritifer,2,13,,10:05,30,2,
13_07_2015,5,SD,3,,Chromis margaritifer,4,69,,10:05,30,2,
13_07_2015,5,SD,3,,Chromis vanderbilti,4,43,,10:05,30,2,
13_07_2015,5,SD,3,,Plectroglyphidodon dickii,8,1,,10:05,30,2,
13_07_2015,5,SD,3,,Plectroglyphidodon dickii,6,1,,10:05,30,2,
13_07_2015,5,SD,3,,Gomphosus varius,4,1,Juv.,10:05,30,2,
13_07_2015,5,SD,3,,Labroides dimidiatus,9,2,,10:05,30,2,
13_07_2015,5,SD,3,,Labroides rubrolabiatus,7,1,,10:05,30,2,
13_07_2015,5,SD,3,,Pseudocheilinus hexataenia,7,1,,10:05,30,2,
13_07_2015,5,SD,3,,Pseudocheilinus octotaenia,8,1,,10:05,30,2,
13_07_2015,5,SD,3,,Thalassoma amblycephalum,5,3,,10:05,30,2,
13_07_2015,5,SD,3,,Scarus frenatus,40,1,TP,10:05,30,2,
13_07_2015,5,SD,3,,Acanthurus nigricans,18,1,,10:05,30,2,
13_07_2015,5,SD,3,,Canthigaster solandri,8,1,,10:05,30,2,
13_07_2015,5,SD,3,,Canthigaster solandri,6,1,,10:05,30,2,
14_07_2015,32,SD,1,,Cephalopholis urodeta,7,2,,08:13,36,2,
14_07_2015,32,SD,1,,Cephalopholis urodeta,6,1,,08:13,36,2,
14_07_2015,32,SD,1,,Cephalopholis urodeta,10,2,,08:13,36,2,
14_07_2015,32,SD,1,,Pseudanthias bartlettorum,3,20,,08:13,36,2,
14_07_2015,32,SD,1,,Pseudanthias cooperi,6,6,,08:13,36,2,
14_07_2015,32,SD,1,,Ostorhinchus apogonides,6,15,,08:13,36,2,
14_07_2015,32,SD,1,,Lutjanus gibbus,20,1,,08:13,36,2,
14_07_2015,32,SD,1,,Lutjanus kasmira,8,11,,08:13,36,2,
14_07_2015,32,SD,1,,Lutjanus kasmira,6,11,,08:13,36,2,
14_07_2015,32,SD,1,,Lutjanus fulvus,7,2,,08:13,36,2,
14_07_2015,32,SD,1,,Lutjanus fulvus,5,2,,08:13,36,2,
14_07_2015,32,SD,1,,Labrid sp.,4,1,,08:13,36,2,
14_07_2015,32,SD,1,,Gnathodentex aureolineatus,7,1,,08:13,36,2,
14_07_2015,32,SD,1,,Pomacentrus coelestis,4,59,,08:13,36,2,
14_07_2015,32,SD,1,,Pomacentrus coelestis,3,10,,08:13,36,2,
14_07_2015,32,SD,1,,Labroides dimidiatus,8,1,,08:13,36,2,
14_07_2015,32,SD,1,,Thalassoma lutescens,6,1,,08:13,36,2,
14_07_2015,32,SD,1,,Thalassoma quinquevittatum,7,1,,08:13,36,2,
14_07_2015,32,SD,1,,Acanthurus nigricauda,22,4,,08:13,36,2,
14_07_2015,32,SD,1,,Acanthurus nigricauda,20,3,,08:13,36,2,
14_07_2015,32,SD,1,,Acanthurus olivaceus,20,1,,08:13,36,2,
14_07_2015,32,SD,1,,Acanthurus olivaceus,22,10,,08:13,36,2,
14_07_2015,32,SD,1,,Acanthurus triostegus,12,1,,08:13,36,2,
14_07_2015,32,SD,1,,Ctenochaetus marginatus,13,1,,08:13,36,2,
14_07_2015,32,SD,1,,Ctenochaetus marginatus,15,1,,08:13,36,2,
14_07_2015,32,SD,1,,Canthigaster solandri,7,1,,08:13,36,2,
14_07_2015,32,SD,2,,Cephalopholis urodeta,8,1,,08:30,32,2,
14_07_2015,32,SD,2,,Cephalopholis urodeta,10,2,,08:30,32,2,
14_07_2015,32,SD,2,,Variola louti,45,1,,08:30,32,2,
14_07_2015,32,SD,2,,Pseudanthias cooperi,4,27,,08:30,32,2,
14_07_2015,32,SD,2,,Pseudanthias cooperi,3,40,,08:30,32,2,
14_07_2015,32,SD,2,,Paracirrhites arcatus,7,1,,08:30,32,2,
14_07_2015,32,SD,2,,Paracirrhites forsteri,10,1,,08:30,32,2,
14_07_2015,32,SD,2,,Labrid sp.,3,6,,08:30,32,2,
14_07_2015,32,SD,2,,Lutjanus gibbus,22,2,,08:30,32,2,
14_07_2015,32,SD,2,,Centropyge flavissima,6,1,,08:30,32,2,
14_07_2015,32,SD,2,,Chaetodon meyeri,13,1,,08:30,32,2,
14_07_2015,32,SD,2,,Chromis margaritifer,4,16,,08:30,32,2,
14_07_2015,32,SD,2,,Chromis margaritifer,2,1,,08:30,32,2,
14_07_2015,32,SD,2,,Chromis margaritifer,5,2,,08:30,32,2,
14_07_2015,32,SD,2,,Chromis vanderbilti,4,2,,08:30,32,2,
14_07_2015,32,SD,2,,Pomacentrus coelestis,4,33,,08:30,32,2,
14_07_2015,32,SD,2,,Pomacentrus coelestis,3,8,,08:30,32,2,
14_07_2015,32,SD,2,,Halichoeres ornatissimus,6,1,,08:30,32,2,
14_07_2015,32,SD,2,,Labroides dimidiatus,6,2,,08:30,32,2,
14_07_2015,32,SD,2,,Macropharyngodon meleagris,5,1,,08:30,32,2,
14_07_2015,32,SD,2,,Thalassoma quinquevittatum,7,1,,08:30,32,2,
14_07_2015,32,SD,2,,Scarus globiceps,5,7,,08:30,32,2,
14_07_2015,32,SD,2,,Scarus globiceps,7,2,,08:30,32,2,
14_07_2015,32,SD,2,,Acanthurus nigricauda,20,3,,08:30,32,2,
14_07_2015,32,SD,2,,Acanthurus nigricauda,24,1,,08:30,32,2,
14_07_2015,32,SD,2,,Acanthurus olivaceus,22,2,,08:30,32,2,
14_07_2015,32,SD,2,,Acanthurus triostegus,12,1,,08:30,32,2,
14_07_2015,32,SD,2,,Acanthurus triostegus,14,1,,08:30,32,2,
14_07_2015,32,SD,2,,Acanthurus flavicaudus,4,1,,08:30,32,2,
14_07_2015,32,SD,2,,Odonus niger,21,3,,08:30,32,2,
14_07_2015,32,SD,2,,Odonus niger,23,1,,08:30,32,2,
14_07_2015,32,SD,2,,Pseudobalistes flavimarginatus,35,1,,08:30,32,2,
14_07_2015,32,SD,2,,Parupeneus insularis,6,1,,08:30,32,2,
14_07_2015,32,SD,2,,Parupeneus insularis,5,1,,08:30,32,2,
14_07_2015,32,SD,2,,Parupeneus multifasciatus,5,1,,08:30,32,2,
14_07_2015,32,SD,2,,Canthigaster solandri,6,1,,08:30,32,2,
14_07_2015,32,SD,3,,Cephalopholis urodeta,10,1,,08:44,32,2,
14_07_2015,32,SD,3,,Cirrhitichthys oxycephalus,4,2,,08:44,32,2,
14_07_2015,32,SD,3,,Cirrhitichthys oxycephalus,5,2,,08:44,32,2,
14_07_2015,32,SD,3,,Cirrhitichthys oxycephalus,7,1,,08:44,32,2,
14_07_2015,32,SD,3,,Lutjanus gibbus,20,20,,08:44,32,2,
14_07_2015,32,SD,3,,Labrid sp.,3,6,,08:44,32,2,
14_07_2015,32,SD,3,,Monotaxis grandoculis,3,1,,08:44,32,2,
14_07_2015,32,SD,3,,Ctenochaetus flavicauda,4,1,,08:44,32,2,
14_07_2015,32,SD,3,,Chromis margaritifer,2,1,,08:44,32,2,
14_07_2015,32,SD,3,,Pomacentrus coelestis,2,6,,08:44,32,2,
14_07_2015,32,SD,3,,Pomacentrus coelestis,4,40,,08:44,32,2,
14_07_2015,32,SD,3,,Pomacentrus coelestis,3,10,,08:44,32,2,
14_07_2015,32,SD,3,,Coris centralis,6,2,,08:44,32,2,
14_07_2015,32,SD,3,,Coris centralis,7,1,,08:44,32,2,
14_07_2015,32,SD,3,,Coris centralis,4,1,,08:44,32,2,
14_07_2015,32,SD,3,,Labroides dimidiatus,8,3,,08:44,32,2,
14_07_2015,32,SD,3,,Labroides dimidiatus,6,4,,08:44,32,2,
14_07_2015,32,SD,3,,Labroides dimidiatus,4,2,,08:44,32,2,
14_07_2015,32,SD,3,,Macropharyngodon meleagris,4,2,,08:44,32,2,
14_07_2015,32,SD,3,,Novaculichthys taeniourus,20,1,,08:44,32,2,
14_07_2015,32,SD,3,,Stethojulis bandanensis,8,1,,08:44,32,2,
14_07_2015,32,SD,3,,Stethojulis bandanensis,5,1,,08:44,32,2,
14_07_2015,32,SD,3,,Plagiotremus tapeinosoma,4,2,,08:44,32,2,
14_07_2015,32,SD,3,,Scarus forsteni,40,1,,08:44,32,2,
14_07_2015,32,SD,3,,Acanthurus nigricauda,20,2,,08:44,32,2,
14_07_2015,32,SD,3,,Acanthurus nigricauda,23,1,,08:44,32,2,
14_07_2015,32,SD,3,,Acanthurus olivaceus,23,2,,08:44,32,2,
14_07_2015,32,SD,3,,Odonus niger,21,6,,08:44,32,2,
14_07_2015,32,SD,3,,Sufflamen chrysopterum,12,1,,08:44,32,2,
14_07_2015,32,SD,3,,Canthigaster solandri,6,2,,08:44,32,2,
14_07_2015,32,SD,3,,Canthigaster solandri,8,2,,08:44,32,2,
14_07_2015,34,SD,1,,Cephalopholis argus,20,1,,10:05,33,2,
14_07_2015,34,SD,1,,Cephalopholis urodeta,15,1,,10:05,33,2,
14_07_2015,34,SD,1,,Pseudanthias bartlettorum,5,120,,10:05,33,2,
14_07_2015,34,SD,1,,Pseudanthias bartlettorum,4,20,,10:05,33,2,
14_07_2015,34,SD,1,,Pseudanthias dispar,6,20,,10:05,33,2,
14_07_2015,34,SD,1,,Cirrhitichthys oxycephalus,7,3,,10:05,33,2,
14_07_2015,34,SD,1,,Paracirrhites arcatus,10,1,,10:05,33,2,
14_07_2015,34,SD,1,,Paracirrhites forsteri,12,1,,10:05,33,2,
14_07_2015,34,SD,1,,Paracirrhites forsteri,10,1,,10:05,33,2,
14_07_2015,34,SD,1,,Centropyge flavissima,7,1,,10:05,33,2,
14_07_2015,34,SD,1,,Chromis margaritifer,2,4,,10:05,33,2,
14_07_2015,34,SD,1,,Chromis margaritifer,4,13,,10:05,33,2,
14_07_2015,34,SD,1,,Chromis vanderbilti,4,2,,10:05,33,2,
14_07_2015,34,SD,1,,Plectroglyphidodon dickii,7,1,,10:05,33,2,
14_07_2015,34,SD,1,,Plectroglyphidodon dickii,6,1,,10:05,33,2,
14_07_2015,34,SD,1,,Stegastes aureus,8,1,,10:05,33,2,
14_07_2015,34,SD,1,,Pseudocheilinus hexataenia,3,1,,10:05,33,2,
